timeStamp,totalThroughput,totalDownloadTime,listQuality,visibleFaces,percentageVisibleFaces,yaw,pitch
2025-04-08 13:59:42,1144403,2.7916666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-08 13:59:43,1144403,2.7916666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-08 13:59:44,1144403,2.7916666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0363,0.0726
2025-04-08 13:59:45,1144403,2.7916666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0419,0.0668
2025-04-08 13:59:46,1144403,2.7916666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0399,-0.0162
2025-04-08 13:59:47,15917045,5.083333333333333,[0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.36;0.36;0.8;0.8;0.8;0.8],-0.0816,-0.0173
2025-04-08 13:59:48,15917045,5.083333333333333,[0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0],[ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_12_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.48;0.48;0.04;0.04;0.84;0.52;0.84;0.56],-0.2606,-0.0175
2025-04-08 13:59:49,15917045,5.083333333333333,[0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_10_points;ent_video_12_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.08;0.72;0.08;0.76;0.08;0.12;0.84;0.32;0.84;0.36],-0.5473,-0.0312
2025-04-08 13:59:50,15917045,5.083333333333333,[0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_16_points;ent_video_18_points;ent_video_21_points;ent_video_23_points],[0.84;1;0.6;0.68;0.04;0.2;0.48;0.36;0.16;0.12],-1.3618,0.2230
2025-04-08 13:59:51,15917045,5.083333333333333,[0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_12_points;ent_video_14_points;ent_video_16_points;ent_video_18_points;ent_video_21_points;ent_video_23_points],[0.2;0.2;1;1;0.6;0.56;0.08;0.6;0.04;0.4],-1.4610,-0.9971
2025-04-08 13:59:52,15917045,5.083333333333333,[0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_12_points;ent_video_13_points;ent_video_14_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.04;0.2;0.44;1;0.88;0.24;0.24;0.2;0.04;1;0.44],-0.8244,-1.2568
