timeStamp,totalThroughput,totalDownloadTime,listQuality,visibleFaces,percentageVisibleFaces,yaw,pitch
2025-04-06 16:30:49,380741,8.625,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_16_points;ent_video_18_points;ent_video_21_points],[0.92;1;0.16;0.24;0.48;0.68;0.76;0.16;0.2],-1.2752,0.9866
2025-04-06 16:30:50,380741,8.625,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_16_points;ent_video_18_points;ent_video_21_points],[0.96;1;0.32;0.4;0.36;0.52;0.68;0.2;0.2],-1.3489,0.7180
2025-04-06 16:30:51,3514027,36.54,[1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_9_points;ent_video_10_points;ent_video_16_points;ent_video_20_points;ent_video_21_points;ent_video_23_points],[1;0.72;0.24;0.08;0.76;0.04;0.36;0.04;0.16;0.96;0.2],-2.0851,1.0255
2025-04-06 16:30:52,6339581,75.52272727272727,[1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_9_points;ent_video_10_points;ent_video_16_points;ent_video_20_points;ent_video_21_points;ent_video_23_points],[1;0.68;0.2;0.08;0.92;0.16;0.48;0.04;0.24;0.96;0.16],-2.1192,1.3935
2025-04-06 16:30:53,6339581,75.52272727272727,[1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1],[ent_video_4_points;ent_video_5_points;ent_video_8_points;ent_video_9_points;ent_video_10_points;ent_video_16_points;ent_video_20_points;ent_video_21_points],[0.8;0.6;0.96;0.24;0.52;0.04;0.24;0.8],-2.1224,1.5109
2025-04-06 16:30:54,2788946,75.73333333333333,[1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1],[ent_video_4_points;ent_video_5_points;ent_video_8_points;ent_video_9_points;ent_video_10_points;ent_video_16_points;ent_video_20_points;ent_video_21_points],[0.8;0.72;0.92;0.12;0.6;0.12;0.12;0.76],-1.9676,1.4092
2025-04-06 16:30:55,2788946,75.73333333333333,[1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_21_points],[0.92;1;0.16;0.2;0.48;0.72;0.8;0.04;0.12;0.2],-1.2709,1.0623
2025-04-06 16:30:56,1060141,32.09090909090909,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_21_points],[0.72;1;0.08;0.2;0.36;0.84;0.08;0.96;0.2;0.16;0.04],-1.0653,1.1083
2025-04-06 16:30:57,6069251,194.24,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.52;1;0.08;0.2;0.24;0.8;0.12;1;0.32;0.2;0.04],-0.8707,1.0574
2025-04-06 16:30:58,6069251,194.24,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.32;0.08;0.56;0.2;0.4;0.36;1;1;0.4;0.4],-0.1075,0.5967
