timeStamp,totalThroughput,totalDownloadTime,listQuality,visibleFaces,percentageVisibleFaces,yaw,pitch
2025-04-06 16:20:44,462480,7.166666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-06 16:20:45,462480,7.166666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-06 16:20:46,902376,6.479166666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_21_points],[0.72;1;0.08;0.2;0.4;0.84;0.08;0.96;0.2;0.16;0.04],-1.0664,1.1403
2025-04-06 16:20:47,439896,5.791666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points],[0.6;1;0.08;0.2;0.32;0.88;0.16;0.96;0.28;0.16],-0.9575,1.1877
2025-04-06 16:20:48,439896,5.791666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.6;1;0.08;0.2;0.32;0.88;0.16;1;0.32;0.2;0.04],-0.9328,1.1879
2025-04-06 16:20:49,439896,5.791666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.56;1;0.08;0.2;0.28;0.88;0.16;1;0.32;0.2;0.04],-0.8994,1.2048
2025-04-06 16:20:50,439896,5.791666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;1;0.04;0.2;0.24;0.88;0.24;1;0.4;0.2;0.04],-0.8373,1.1915
2025-04-06 16:20:51,1444755,77.36363636363636,[1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;0.04;0.64;0.08;0.68;0.6;1;1;0.2;0.2],-0.1042,1.1433
2025-04-06 16:20:52,10263760,219.68571428571428,[1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0],[ent_video_0_points;ent_video_1_points;ent_video_2_points;ent_video_5_points;ent_video_9_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.96;0.16;0.2;0.04;0.04;0.36;0.76;0.76;1;0.12;0.24],0.4972,0.9999
2025-04-06 16:20:53,13087840,246.65,[1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0],[ent_video_1_points;ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_8_points;ent_video_9_points;ent_video_20_points;ent_video_21_points;ent_video_22_points;ent_video_23_points],[0.2;0.8;0.04;0.12;0.72;0.48;0.92;1;0.16;0.2],-2.8505,1.0906
2025-04-06 16:20:54,10252844,315.69565217391306,[1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0],[ent_video_0_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.12;0.76;0.16;0.68;0.4;1;0.92;0.32;0.16],-0.3186,0.9288
2025-04-06 16:20:55,1900515,NaN,[1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.52;1;0.08;0.24;0.24;0.8;0.12;1;0.32;0.24;0.04],-0.9391,1.0246
2025-04-06 16:20:56,1020805,72.875,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.52;1;0.08;0.2;0.24;0.84;0.12;1;0.32;0.2;0.04],-0.8627,1.0801
2025-04-06 16:20:57,6965931,204.36,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;1;0.04;0.2;0.24;0.88;0.2;1;0.36;0.2;0.04],-0.8388,1.1577
2025-04-06 16:20:58,6965931,204.36,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;1;0.04;0.2;0.24;0.88;0.24;1;0.44;0.2;0.04],-0.8260,1.1791
2025-04-06 16:20:59,4741535,206.45454545454547,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;1;0.04;0.2;0.24;0.88;0.24;1;0.4;0.2;0.04],-0.8369,1.1772
2025-04-06 16:21:00,4741535,206.45454545454547,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.48;1;0.04;0.2;0.24;0.88;0.2;1;0.36;0.2;0.04],-0.8481,1.1730
2025-04-06 16:21:01,737373,60.5,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;1;0.04;0.2;0.24;0.88;0.24;1;0.44;0.2;0.04],-0.8334,1.1747
2025-04-06 16:21:02,4509432,154.65,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.48;1;0.04;0.2;0.24;0.88;0.2;1;0.36;0.2;0.04],-0.8458,1.1682
2025-04-06 16:21:03,7730963,257.1304347826087,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;1;0.04;0.2;0.16;0.88;0.24;1;0.44;0.2;0.04],-0.7275,1.1266
2025-04-06 16:21:04,7343774,310.6111111111111,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;1;0.04;0.2;0.24;0.88;0.24;1;0.44;0.2;0.04],-0.7658,1.1111
2025-04-06 16:21:05,1510577,403,[1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_21_points],[0.92;1;0.16;0.2;0.52;0.8;0.04;0.84;0.08;0.12;0.2],-1.2839,1.2004
2025-04-06 16:21:06,2349905,173.85714285714286,[1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_21_points],[0.84;1;0.12;0.2;0.44;0.8;0.04;0.92;0.12;0.16;0.08],-1.1803,1.1303
2025-04-06 16:21:07,5957315,257,[1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;1],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.56;1;0.08;0.2;0.28;0.84;0.12;1;0.32;0.2;0.04],-0.9342,1.1164
2025-04-06 16:21:08,11039573,326.61538461538464,[1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.52;1;0.08;0.2;0.24;0.84;0.12;1;0.32;0.2;0.04],-0.8821,1.1044
