timeStamp,totalThroughput,totalDownloadTime,listQuality,visibleFaces,percentageVisibleFaces,yaw,pitch,lowQualityRatio,bitrateInView,isReBuffer
2026-02-20 21:28:02,862507,19.583333333333332,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000,NaN,0,false
2026-02-20 21:28:03,862507,19.583333333333332,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000,NaN,0,false
2026-02-20 21:28:04,1730219,11.583333333333334,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0082,0.0593,1,102360.20000000001,false
2026-02-20 21:28:05,867712,3.5833333333333335,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0180,0.0200,1,102360.20000000001,false
2026-02-20 21:28:06,867712,3.5833333333333335,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0262,0.0139,1,102360.20000000001,false
2026-02-20 21:28:07,867712,3.5833333333333335,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0094,-0.0139,1,102360.20000000001,false
2026-02-20 21:28:08,867712,3.5833333333333335,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0007,-0.0490,1,102360.20000000001,false
2026-02-20 21:28:09,540493,9.9375,[2;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0005,-0.0430,0,5130695.5200000005,false
2026-02-20 21:28:10,1805416,70.70588235294117,[2;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0041,-0.0370,0,5130695.5200000005,false
2026-02-20 21:28:11,9852605,394.57142857142856,[2;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0086,-0.0510,0,5130695.5200000005,false
