timeStamp,totalThroughput,totalDownloadTime,listQuality,visibleFaces,percentageVisibleFaces,yaw,pitch,lowQualityRatio,bitrateInView,isReBuffer
2026-02-20 21:30:10,3017373,119.77777777777777,[2;0;2;0;0;2;0;2;0;0;2;2;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.2;0.12;0.48;0.36;0.2;0.04;1;0.84;0.64;0.6],-0.1269,0.1992,0,4845308.2,false
2026-02-20 21:30:11,11195472,405.5217391304348,[2;0;2;0;0;2;0;2;0;0;2;2;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.24;0.28;0.2;0.16;0.8;0.96;0.6;0.6],0.0382,0.1750,0,4652084.96,false
2026-02-20 21:30:12,11074927,965,[2;0;2;0;0;2;0;2;0;0;2;2;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.44;0.28;0.28;0.2;0.12;0.8;0.92;0.6;0.68],0.0741,0.1501,0,4867528.92,true
2026-02-20 21:30:13,9246719,1448,[2;0;2;0;0;2;0;2;0;0;2;2;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.4;0.24;0.28;0.2;0.12;0.8;0.92;0.6;0.6],0.0536,0.1592,0,4635336.96,false
2026-02-20 21:30:14,3113039,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.24;0.28;0.24;0.12;0.8;0.92;0.6;0.6],0.0075,0.1726,0,4650155.2,false
2026-02-20 21:30:15,464889,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;0;0;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.24;0.36;0.24;0.2;0.16;1;0.96;0.6;0.6],-0.0140,0.1879,0,4941359.24,false
2026-02-20 21:30:16,1321507,60.07692307692308,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.24;0.2;0.2;1;1;0.6;0.6],-0.0189,0.2059,0,5020322.4799999995,false
2026-02-20 21:30:17,6135413,310.9375,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.36;0.24;0.2;0.12;1;0.92;0.6;0.6],-0.0348,0.1943,0,4826780.5600000005,false
2026-02-20 21:30:18,14730848,635.55,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.36;0.24;0.2;0.12;1;0.92;0.6;0.6],-0.0373,0.1949,0,4826780.5600000005,true
2026-02-20 21:30:19,10128843,1047.5,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.36;0.24;0.2;0.12;1;0.92;0.6;0.6],-0.0373,0.1949,0,4826780.5600000005,true
2026-02-20 21:30:20,13254148,2120.6666666666665,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.36;0.24;0.2;0.12;1;0.92;0.6;0.6],-0.0373,0.1949,0,4826780.5600000005,true
2026-02-20 21:30:21,9498845,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.36;0.24;0.2;0.12;1;0.92;0.6;0.6],-0.0364,0.2004,0,4826780.5600000005,false
2026-02-20 21:30:22,3554028,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.12;1;0.92;0.6;0.6],-0.0391,0.1995,0,4862367.5200000005,false
2026-02-20 21:30:23,388477,17.333333333333332,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.16;1;0.96;0.6;0.6],-0.0505,0.2243,0,4919127,false
2026-02-20 21:30:24,2006056,145.54545454545453,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.2;0.2;0.2;1;1;0.6;0.6],-0.0373,0.2650,0,5001079.72,false
2026-02-20 21:30:25,9557672,547.7333333333333,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.24;0.2;0.2;1;1;0.6;0.6],-0.0408,0.2474,0,5055909.4399999995,false
2026-02-20 21:30:26,10913222,1647,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.24;0.2;0.2;1;1;0.6;0.6],-0.0436,0.2464,0,5055909.4399999995,true
2026-02-20 21:30:27,15532813,1810.25,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.24;0.2;0.2;1;1;0.6;0.6],-0.0436,0.2464,0,5055909.4399999995,false
2026-02-20 21:30:28,8667068,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.24;0.2;0.2;1;1;0.6;0.6],-0.0335,0.2531,0,5055909.4399999995,false
2026-02-20 21:30:29,2876616,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.2;0.2;0.2;1;1;0.6;0.6],-0.0287,0.2547,0,5001079.72,false
2026-02-20 21:30:30,2876616,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.16;1;0.96;0.6;0.6],-0.0476,0.2130,0,4919127,false
2026-02-20 21:30:31,3519560,1395.8,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.16;1;0.96;0.6;0.6],-0.0450,0.2182,0,4919127,false
2026-02-20 21:30:32,11859035,1826.5,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.16;1;0.96;0.6;0.6],-0.0461,0.2192,0,4919127,true
2026-02-20 21:30:33,13555989,832,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.16;1;0.96;0.6;0.6],-0.0461,0.2192,0,4919127,true
2026-02-20 21:30:34,12628838,1269.75,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.16;1;0.96;0.6;0.6],-0.0442,0.2197,0,4919127,false
2026-02-20 21:30:35,5874327,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.12;1;0.92;0.6;0.6],-0.0520,0.2108,0,4862367.5200000005,false
2026-02-20 21:30:36,993398,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.2;0.4;0.24;0.2;0.08;1;0.88;0.6;0.6],-0.0550,0.2039,0,4805608.04,false
2026-02-20 21:30:37,278533,6.571428571428571,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.24;0.2;0.2;1;1;0.6;0.6],-0.0423,0.2387,0,5055909.4399999995,false
2026-02-20 21:30:38,1599584,156.25,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.32;0.2;0.36;0.24;0.2;0.2;1;1;0.6;0.6],-0.0287,0.2122,0,4980311,false
2026-02-20 21:30:39,11845824,1110.7777777777778,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_12_points;ent_video_13_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.12;0.24;0.32;0.48;0.2;0.16;0.6;0.6;1;0.96],-0.1069,-0.2912,0,5937572.32,false
2026-02-20 21:30:40,13755342,941.6666666666666,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_12_points;ent_video_13_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.12;0.24;0.32;0.48;0.2;0.08;0.6;0.6;1;0.88],-0.1159,-0.2322,0,5694133.84,true
2026-02-20 21:30:41,11071077,1429.5,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_12_points;ent_video_13_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.12;0.24;0.32;0.48;0.2;0.08;0.6;0.6;1;0.88],-0.1159,-0.2322,0,5694133.84,true
2026-02-20 21:30:42,6959143,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0643,-0.0126,0,5130695.5200000005,false
2026-02-20 21:30:43,2506161,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.24;0.36;0.24;0.2;0.08;1;0.88;0.6;0.6],-0.0148,0.1784,0,4827840.279999999,false
2026-02-20 21:30:44,301409,12.5,[2;0;2;2;0;2;0;2;0;2;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],0.0104,0.2435,0,4965492.76,false
2026-02-20 21:30:45,1827157,248.16666666666666,[2;2;2;2;0;2;0;2;0;0;2;2;0;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.4;0.2;0.2;0.2;1;1;0.6;0.6],-0.0236,0.3237,0,5001079.72,false
2026-02-20 21:30:46,7601504,647,[2;0;2;2;0;2;0;2;0;0;2;2;0;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.4;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],0.0342,0.2715,0,5005504.239999999,false
2026-02-20 21:30:47,10078327,1459.8,[2;0;2;2;0;2;0;2;0;0;2;2;0;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],0.0152,0.2481,0,4965492.76,true
2026-02-20 21:30:48,16613297,1128.7777777777778,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],0.0152,0.2481,0,4965492.76,true
2026-02-20 21:30:49,11050823,213.4,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],0.0152,0.2481,0,4965492.76,true
2026-02-20 21:30:50,9088305,540.5,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],0.0140,0.2441,0,4965492.76,false
2026-02-20 21:30:51,2798214,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.24;0.36;0.24;0.2;0.2;1;1;0.6;0.6],0.0051,0.1841,0,5078141.68,false
2026-02-20 21:30:52,463931,NaN,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.24;0.28;0.24;0.8;0.8;0.6;0.6],0.0129,0.1527,0,4399853.8,false
2026-02-20 21:30:53,1230357,70.27272727272727,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],-0.0063,0.2668,0,4965492.76,false
2026-02-20 21:30:54,6802947,363.6666666666667,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],0.0068,0.3019,0,4965492.76,false
2026-02-20 21:30:55,14750493,870.15,[2;0;2;0;0;2;0;2;0;0;2;2;2;2;0;0;2;2;2;2;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_11_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.36;0.2;0.36;0.2;0.2;0.2;1;1;0.6;0.6],-0.0073,0.2587,0,4965492.76,true
