input_file,n,si,ti
video_7.mp4,71,31.454,2.989
video_7.mp4,72,31.636,2.872
video_7.mp4,73,31.697,2.495
video_7.mp4,74,31.726,1.771
video_7.mp4,75,31.711,1.361
video_7.mp4,76,31.698,1.071
video_7.mp4,77,31.684,0.95
video_7.mp4,78,31.71,0.884
video_7.mp4,79,31.699,0.846
video_7.mp4,80,31.695,1.033
video_7.mp4,81,31.506,2.015
video_7.mp4,82,31.3,3.08
video_7.mp4,83,31.22,3.897
video_7.mp4,84,30.967,3.748
video_7.mp4,85,30.828,4.495
video_7.mp4,86,30.655,5.198
video_7.mp4,87,30.687,5.628
video_7.mp4,88,30.686,5.573
video_7.mp4,89,30.798,5.66
video_7.mp4,90,30.774,5.077
video_7.mp4,91,30.798,4.569
video_7.mp4,92,30.589,4.379
video_7.mp4,93,30.692,4.391
video_7.mp4,94,30.702,4.214
video_7.mp4,95,30.888,4.475
video_7.mp4,96,30.903,4.526
video_7.mp4,97,31.017,4.526
video_7.mp4,98,30.972,4.449
video_7.mp4,99,30.899,4.3
video_7.mp4,100,30.806,4.605
video_7.mp4,101,30.831,4.672
video_7.mp4,102,30.839,4.668
video_7.mp4,103,30.84,4.475
video_7.mp4,104,30.772,4.04
video_7.mp4,105,30.822,3.777
video_7.mp4,106,30.749,3.348
video_7.mp4,107,30.818,3.877
video_7.mp4,108,30.72,4.377
video_7.mp4,109,30.525,3.965
video_7.mp4,110,30.505,3.794
video_7.mp4,111,30.556,3.612
video_7.mp4,112,30.572,3.84
video_7.mp4,113,30.706,3.955
video_7.mp4,114,30.735,3.859
video_7.mp4,115,30.816,4.06
video_7.mp4,116,30.797,4.148
video_7.mp4,117,30.912,4.067
video_7.mp4,118,30.974,3.883
video_7.mp4,119,31.089,3.531
video_7.mp4,120,31.074,2.772
video_7.mp4,121,31.048,2.407
video_7.mp4,122,31.01,2.23
video_7.mp4,123,31.003,2.236
video_7.mp4,124,30.951,2.327
video_7.mp4,125,30.945,2.629
video_7.mp4,126,30.897,2.664
video_7.mp4,127,30.953,2.731
video_7.mp4,128,30.94,2.662
video_7.mp4,129,30.922,2.27
video_7.mp4,130,30.872,2.137
video_7.mp4,131,30.892,2.03
video_7.mp4,132,30.866,1.973
video_7.mp4,133,30.89,1.728
video_7.mp4,134,30.894,1.481
video_7.mp4,135,30.935,1.451
video_7.mp4,136,30.913,1.51
video_7.mp4,137,30.936,1.541
video_7.mp4,138,30.936,0.044
video_7.mp4,139,30.958,1.572
video_7.mp4,140,30.969,1.566
video_7.mp4,141,30.948,2.861
video_7.mp4,142,30.933,3.219
video_7.mp4,143,30.848,3.493
video_7.mp4,144,30.938,3.501
video_7.mp4,145,30.941,3.45
video_7.mp4,146,30.998,3.383
video_7.mp4,147,31.004,3.32
video_7.mp4,148,31.091,3.096
video_7.mp4,149,31.104,2.49
video_7.mp4,150,31.138,2.338
video_7.mp4,151,31.075,2.315
video_7.mp4,152,31.05,2.264
video_7.mp4,153,31.055,2.339
video_7.mp4,154,31.035,2.679
video_7.mp4,155,31.005,3.059
video_7.mp4,156,30.919,3.398
video_7.mp4,157,30.802,3.396
video_7.mp4,158,30.809,3.304
video_7.mp4,159,30.848,3.477
video_7.mp4,160,31.017,3.443
video_7.mp4,161,31.058,3.238
video_7.mp4,162,31.077,2.74
video_7.mp4,163,31.099,2.458
video_7.mp4,164,31.135,2.401
video_7.mp4,165,31.115,2.568
video_7.mp4,166,31.179,2.36
video_7.mp4,167,31.108,2.235
video_7.mp4,168,31.063,2.538
video_7.mp4,169,31.047,2.982
video_7.mp4,170,31.033,2.755
video_7.mp4,171,30.982,2.676
video_7.mp4,172,31.052,2.533
video_7.mp4,173,31.042,2.508
video_7.mp4,174,31.058,2.479
video_7.mp4,175,31.009,2.476
video_7.mp4,176,31.079,2.368
video_7.mp4,177,31.022,2.399
video_7.mp4,178,31.04,2.87
video_7.mp4,179,31.012,2.652
video_7.mp4,180,31.056,2.711
video_7.mp4,181,31.026,2.663
video_7.mp4,182,31.022,2.803
video_7.mp4,183,30.971,2.914
video_7.mp4,184,31.046,2.962
video_7.mp4,185,31.06,2.755
video_7.mp4,186,31.1,2.414
video_7.mp4,187,31.05,2.415
video_7.mp4,188,31.097,2.462
video_7.mp4,189,30.915,2.38
video_7.mp4,190,30.916,2.46
video_7.mp4,191,30.859,2.788
video_7.mp4,192,30.845,3.132
video_7.mp4,193,30.808,3.303
video_7.mp4,194,30.692,3.176
video_7.mp4,195,30.737,3.155
video_7.mp4,196,30.822,3.367
video_7.mp4,197,30.921,3.448
video_7.mp4,198,31.048,3.16
video_7.mp4,199,31.126,2.58
video_7.mp4,200,31.097,2.206
video_7.mp4,201,31.119,2.124
video_7.mp4,202,31.112,2.039
video_7.mp4,203,31.209,2.009
video_7.mp4,204,31.172,1.922
video_7.mp4,205,31.193,1.956
video_7.mp4,206,31.14,2.049
video_7.mp4,207,31.144,2.19
video_7.mp4,208,31.04,2.472
video_7.mp4,209,31.054,2.293
video_7.mp4,210,30.978,2.308
video_7.mp4,211,31.031,2.31
video_7.mp4,212,31.149,2.467
video_7.mp4,213,31.089,2.341
video_7.mp4,214,31.12,2.25
video_7.mp4,215,31.035,2.177
video_7.mp4,216,31.104,3.326
video_7.mp4,217,31.083,3.361
video_7.mp4,218,31.132,3.299
video_7.mp4,219,31.072,3.097
video_7.mp4,220,31.154,2.937
video_7.mp4,221,31.107,2.94
video_7.mp4,222,31.136,3.018
video_7.mp4,223,31.15,2.844
video_7.mp4,224,31.244,2.558
video_7.mp4,225,31.163,2.402
video_7.mp4,226,31.064,2.387
video_7.mp4,227,30.988,2.153
video_7.mp4,228,31.023,2.207
video_7.mp4,229,30.962,2.54
video_7.mp4,230,30.917,2.891
video_7.mp4,231,30.853,3.125
video_7.mp4,232,30.903,3.152
video_7.mp4,233,30.848,3.332
video_7.mp4,234,30.932,3.547
video_7.mp4,235,30.989,3.445
video_7.mp4,236,31.114,3.055
video_7.mp4,237,31.075,2.664
video_7.mp4,238,31.047,2.505
video_7.mp4,239,31.021,2.427
video_7.mp4,240,31.124,2.378
video_7.mp4,241,31.143,2.261
video_7.mp4,242,31.258,2.967
video_7.mp4,243,30.913,5.014
video_7.mp4,244,30.853,3.036
video_7.mp4,245,30.714,3.245
video_7.mp4,246,30.621,3.553
video_7.mp4,247,30.557,3.666
video_7.mp4,248,30.563,3.572
video_7.mp4,249,30.515,3.521
video_7.mp4,250,30.45,3.437
video_7.mp4,251,30.49,3.56
video_7.mp4,252,30.576,3.309
video_7.mp4,253,30.492,3.221
video_7.mp4,254,30.477,3.276
video_7.mp4,255,30.499,3.259
video_7.mp4,256,30.576,3.113
video_7.mp4,257,30.471,2.971
video_7.mp4,258,30.408,2.819
video_7.mp4,259,30.303,2.826
video_7.mp4,260,30.29,3.682
video_7.mp4,261,30.215,3.995
video_7.mp4,262,30.158,4.067
video_7.mp4,263,30.068,4.261
video_7.mp4,264,29.996,4.324
video_7.mp4,265,30.139,4.624
video_7.mp4,266,30.277,4.19
video_7.mp4,267,30.235,3.895
video_7.mp4,268,30.299,3.602
video_7.mp4,269,30.242,3.473
video_7.mp4,270,30.034,3.716
video_7.mp4,271,30.07,3.731
video_7.mp4,272,30.119,3.955
video_7.mp4,273,30.017,3.788
video_7.mp4,274,30.107,3.57
video_7.mp4,275,30.185,3.744
video_7.mp4,276,30.415,3.5
video_7.mp4,277,30.381,2.931
video_7.mp4,278,30.54,2.567
video_7.mp4,279,30.522,2.415
video_7.mp4,280,30.714,2.674
video_7.mp4,281,30.585,2.969
video_7.mp4,282,30.633,3.263
video_7.mp4,283,30.543,3.693
video_7.mp4,284,30.71,4.049
video_7.mp4,285,30.561,4.177
video_7.mp4,286,30.606,4.185
video_7.mp4,287,30.537,4.187
video_7.mp4,288,30.684,3.974
video_7.mp4,289,30.812,3.665
video_7.mp4,290,30.996,2.989
video_7.mp4,291,30.96,2.601
video_7.mp4,292,31.031,2.18
video_7.mp4,293,30.999,2.029
video_7.mp4,294,31.0,0.059
video_7.mp4,295,30.972,2.03
video_7.mp4,296,30.91,2.135
video_7.mp4,297,30.977,3.284
video_7.mp4,298,30.902,3.453
video_7.mp4,299,30.972,3.621
video_7.mp4,300,30.952,3.546
video_7.mp4,301,31.165,3.536
video_7.mp4,302,31.051,3.499
video_7.mp4,303,31.191,3.644
video_7.mp4,304,31.09,3.539
video_7.mp4,305,31.268,3.158
video_7.mp4,306,31.191,2.895
video_7.mp4,307,30.932,4.047
video_7.mp4,308,30.879,4.766
video_7.mp4,309,30.995,5.16
video_7.mp4,310,30.653,5.811
video_7.mp4,311,30.201,6.431
video_7.mp4,312,29.773,5.296
video_7.mp4,313,29.39,5.855
video_7.mp4,314,28.922,5.01
video_7.mp4,315,28.726,4.045
video_7.mp4,316,28.629,3.462
video_7.mp4,317,28.579,3.21
video_7.mp4,318,28.587,3.38
video_7.mp4,319,28.714,3.292
video_7.mp4,320,30.454,5.199
video_7.mp4,321,30.151,3.6
video_7.mp4,322,30.071,3.071
video_7.mp4,323,29.563,3.116
video_7.mp4,324,29.562,2.481
video_7.mp4,325,29.553,2.727
video_7.mp4,326,29.48,2.718
video_7.mp4,327,29.491,2.985
video_7.mp4,328,29.462,3.72
video_7.mp4,329,29.557,4.419
video_7.mp4,330,29.542,5.251
video_7.mp4,331,29.441,6.873
video_7.mp4,332,29.146,7.416
video_7.mp4,333,29.466,7.115
video_7.mp4,334,29.507,7.103
video_7.mp4,335,28.269,7.461
video_7.mp4,336,28.089,7.426
video_7.mp4,337,28.18,8.146
video_7.mp4,338,27.594,8.765
video_7.mp4,339,27.81,7.532
video_7.mp4,340,29.381,6.54
video_7.mp4,341,29.357,6.487
video_7.mp4,342,29.082,5.851
video_7.mp4,343,28.823,4.903
video_7.mp4,344,28.061,4.882
video_7.mp4,345,27.754,4.641
video_7.mp4,346,27.487,4.314
video_7.mp4,347,26.868,4.363
video_7.mp4,348,26.694,4.281
video_7.mp4,349,26.787,3.893
video_7.mp4,350,26.617,3.558
video_7.mp4,351,26.733,3.272
video_7.mp4,352,26.702,3.234
video_7.mp4,353,26.834,3.298
video_7.mp4,354,26.944,3.583
video_7.mp4,355,27.023,3.615
video_7.mp4,356,27.084,3.477
video_7.mp4,357,27.296,3.47
video_7.mp4,358,27.312,3.566
video_7.mp4,359,27.624,3.537
video_7.mp4,360,27.985,3.469
video_7.mp4,361,28.463,3.475
video_7.mp4,362,28.641,3.535
video_7.mp4,363,28.815,3.471
video_7.mp4,364,28.885,3.408
video_7.mp4,365,29.041,3.467
video_7.mp4,366,28.999,3.515
video_7.mp4,367,28.739,4.077
video_7.mp4,368,26.561,6.585
video_7.mp4,369,25.955,5.651
video_7.mp4,370,26.077,5.287
video_7.mp4,371,26.078,5.295
video_7.mp4,372,25.887,5.086
video_7.mp4,373,25.992,5.247
video_7.mp4,374,25.617,6.003
video_7.mp4,375,24.977,7.043
video_7.mp4,376,24.772,7.719
video_7.mp4,377,25.037,7.63
video_7.mp4,378,24.886,7.241
video_7.mp4,379,25.139,7.822
video_7.mp4,380,26.477,8.925
video_7.mp4,381,28.973,9.919
video_7.mp4,382,28.787,8.204
video_7.mp4,383,27.182,8.688
video_7.mp4,384,25.89,8.281
video_7.mp4,385,25.728,6.975
video_7.mp4,386,25.125,7.261
video_7.mp4,387,25.041,6.403
video_7.mp4,388,25.036,6.154
video_7.mp4,389,25.046,5.967
video_7.mp4,390,24.947,5.839
video_7.mp4,391,26.188,5.801
video_7.mp4,392,25.839,5.148
video_7.mp4,393,25.564,4.442
video_7.mp4,394,25.425,4.144
video_7.mp4,395,25.435,4.102
video_7.mp4,396,25.183,4.281
video_7.mp4,397,25.038,4.246
video_7.mp4,398,25.007,4.426
video_7.mp4,399,24.901,4.704
video_7.mp4,400,24.832,4.688
video_7.mp4,401,24.843,4.57
video_7.mp4,402,24.777,4.232
video_7.mp4,403,24.723,4.106
video_7.mp4,404,24.561,4.893
video_7.mp4,405,25.564,15.723
video_7.mp4,406,26.261,21.025
video_7.mp4,407,25.719,20.622
video_7.mp4,408,24.068,19.305
video_7.mp4,409,24.066,12.203
video_7.mp4,410,23.416,9.832
video_7.mp4,411,23.421,9.751
video_7.mp4,412,24.896,11.048
video_7.mp4,413,28.068,10.131
video_7.mp4,414,28.787,7.059
video_7.mp4,415,28.891,3.841
video_7.mp4,416,28.885,2.83
video_7.mp4,417,28.904,2.64
video_7.mp4,418,28.954,2.67
video_7.mp4,419,28.876,3.479
video_7.mp4,420,28.713,3.474
video_7.mp4,421,28.833,3.431
video_7.mp4,422,28.404,3.354
video_7.mp4,423,28.019,3.293
video_7.mp4,424,27.723,2.979
video_7.mp4,425,27.825,2.538
video_7.mp4,426,27.985,2.441
video_7.mp4,427,27.688,2.523
video_7.mp4,428,27.324,2.648
video_7.mp4,429,27.289,2.616
video_7.mp4,430,27.151,2.361
video_7.mp4,431,27.179,2.07
video_7.mp4,432,27.26,1.893
video_7.mp4,433,27.388,1.972
video_7.mp4,434,27.677,2.135
video_7.mp4,435,28.081,2.236
video_7.mp4,436,28.374,2.456
video_7.mp4,437,28.571,2.772
video_7.mp4,438,28.7,2.867
video_7.mp4,439,28.799,3.199
video_7.mp4,440,28.939,3.659
video_7.mp4,441,29.053,4.0
video_7.mp4,442,29.038,4.494
video_7.mp4,443,29.624,5.399
video_7.mp4,444,29.711,4.963
video_7.mp4,445,29.873,4.965
video_7.mp4,446,29.859,5.153
video_7.mp4,447,30.209,5.294
video_7.mp4,448,30.387,4.993
video_7.mp4,449,30.693,4.667
video_7.mp4,450,30.924,4.378
video_7.mp4,451,30.99,0.489
video_7.mp4,452,31.045,4.546
video_7.mp4,453,31.027,4.722
video_7.mp4,454,31.248,4.888
video_7.mp4,455,31.132,5.093
video_7.mp4,456,31.287,4.819
video_7.mp4,457,31.401,4.451
video_7.mp4,458,31.489,4.148
video_7.mp4,459,31.495,4.001
video_7.mp4,460,31.652,3.791
video_7.mp4,461,31.611,3.695
video_7.mp4,462,31.842,3.84
video_7.mp4,463,31.644,4.123
video_7.mp4,464,31.655,4.177
video_7.mp4,465,31.636,4.095
video_7.mp4,466,31.791,3.946
video_7.mp4,467,31.658,3.902
video_7.mp4,468,31.514,3.953
video_7.mp4,469,31.384,3.881
video_7.mp4,470,31.833,4.007
video_7.mp4,471,31.776,3.638
video_7.mp4,472,31.71,2.844
video_7.mp4,473,31.625,2.743
video_7.mp4,474,31.856,2.608
video_7.mp4,475,31.712,2.63
video_7.mp4,476,31.83,2.663
video_7.mp4,477,31.843,2.656
video_7.mp4,478,32.02,3.072
video_7.mp4,479,31.782,3.302
video_7.mp4,480,31.767,3.425
video_7.mp4,481,31.635,3.527
video_7.mp4,482,31.779,3.652
video_7.mp4,483,31.697,3.856
video_7.mp4,484,31.828,4.046
video_7.mp4,485,31.837,4.098
video_7.mp4,486,32.055,4.089
video_7.mp4,487,31.97,3.955
video_7.mp4,488,31.978,3.526
video_7.mp4,489,32.052,3.714
video_7.mp4,490,32.172,3.586
video_7.mp4,491,32.032,3.429
video_7.mp4,492,32.168,3.097
video_7.mp4,493,32.151,3.03
video_7.mp4,494,32.331,3.141
video_7.mp4,495,32.138,3.391
video_7.mp4,496,32.213,3.614
video_7.mp4,497,32.096,3.837
video_7.mp4,498,32.17,3.949
video_7.mp4,499,32.074,3.909
video_7.mp4,500,32.187,3.771
video_7.mp4,501,32.257,3.548
video_7.mp4,502,32.427,3.378
video_7.mp4,503,32.314,3.152
video_7.mp4,504,32.19,3.115
video_7.mp4,505,32.115,3.827
video_7.mp4,506,32.22,3.696
video_7.mp4,507,32.117,3.605
video_7.mp4,508,32.224,3.508
video_7.mp4,509,32.175,3.361
video_7.mp4,510,32.336,3.21
video_7.mp4,511,32.215,3.362
video_7.mp4,512,32.179,3.398
video_7.mp4,513,32.067,3.755
video_7.mp4,514,32.232,4.069
video_7.mp4,515,32.068,4.162
video_7.mp4,516,32.109,4.127
video_7.mp4,517,32.19,4.158
video_7.mp4,518,32.308,3.977
video_7.mp4,519,32.33,4.001
video_7.mp4,520,32.47,4.021
video_7.mp4,521,32.431,4.011
video_7.mp4,522,32.587,3.782
video_7.mp4,523,32.582,3.739
video_7.mp4,524,32.779,3.578
video_7.mp4,525,32.866,3.561
video_7.mp4,526,33.038,3.326
video_7.mp4,527,32.946,2.958
video_7.mp4,528,32.968,2.693
video_7.mp4,529,33.03,2.637
video_7.mp4,530,33.068,2.641
video_7.mp4,531,32.925,2.608
video_7.mp4,532,33.005,2.586
video_7.mp4,533,33.019,2.659
video_7.mp4,534,33.106,2.703
video_7.mp4,535,32.995,2.757
video_7.mp4,536,33.086,2.775
video_7.mp4,537,33.012,2.851
video_7.mp4,538,33.145,2.907
video_7.mp4,539,33.171,3.157
video_7.mp4,540,33.05,3.199
video_7.mp4,541,32.991,3.247
video_7.mp4,542,33.146,3.625
video_7.mp4,543,32.952,3.943
video_7.mp4,544,33.052,3.896
video_7.mp4,545,33.119,4.004
video_7.mp4,546,33.296,4.108
video_7.mp4,547,33.142,4.322
video_7.mp4,548,33.156,4.523
video_7.mp4,549,33.061,4.6
video_7.mp4,550,33.213,4.565
video_7.mp4,551,33.045,4.622
video_7.mp4,552,33.13,4.615
video_7.mp4,553,33.08,4.651
video_7.mp4,554,33.242,4.519
video_7.mp4,555,33.136,4.6
video_7.mp4,556,33.194,4.445
video_7.mp4,557,33.089,4.473
video_7.mp4,558,33.176,4.278
video_7.mp4,559,32.945,4.321
video_7.mp4,560,32.703,4.511
video_7.mp4,561,32.812,5.212
video_7.mp4,562,33.149,5.234
video_7.mp4,563,33.063,5.323
video_7.mp4,564,33.181,5.129
video_7.mp4,565,33.108,5.009
video_7.mp4,566,33.363,5.155
video_7.mp4,567,33.269,4.941
video_7.mp4,568,33.205,4.81
video_7.mp4,569,33.231,4.579
video_7.mp4,570,33.409,4.582
video_7.mp4,571,33.328,4.692
video_7.mp4,572,33.45,4.95
video_7.mp4,573,33.287,5.316
video_7.mp4,574,33.388,5.557
video_7.mp4,575,33.29,5.566
video_7.mp4,576,33.369,5.456
video_7.mp4,577,33.491,5.328
video_7.mp4,578,33.556,5.154
video_7.mp4,579,33.446,4.922
video_7.mp4,580,33.407,4.609
video_7.mp4,581,33.244,4.425
video_7.mp4,582,33.366,4.327
video_7.mp4,583,33.269,4.258
video_7.mp4,584,33.171,4.206
video_7.mp4,585,33.218,4.195
video_7.mp4,586,33.215,4.148
video_7.mp4,587,33.078,4.351
video_7.mp4,588,33.249,4.682
video_7.mp4,589,33.313,4.485
video_7.mp4,590,33.272,4.574
video_7.mp4,591,33.363,4.578
video_7.mp4,592,33.269,4.41
video_7.mp4,593,33.372,4.326
video_7.mp4,594,33.448,4.545
video_7.mp4,595,33.436,4.236
video_7.mp4,596,33.417,4.352
video_7.mp4,597,33.503,4.302
video_7.mp4,598,33.611,4.471
video_7.mp4,599,33.535,4.349
video_7.mp4,600,33.408,4.311
video_7.mp4,601,33.222,4.487
video_7.mp4,602,33.354,4.416
video_7.mp4,603,33.273,4.403
video_7.mp4,604,33.426,4.352
video_7.mp4,605,33.432,4.039
video_7.mp4,606,33.489,4.091
video_7.mp4,607,33.49,0.048
video_7.mp4,608,33.347,3.913
video_7.mp4,609,33.525,3.957
video_7.mp4,610,33.412,3.918
video_7.mp4,611,33.535,4.069
video_7.mp4,612,33.651,4.233
video_7.mp4,613,33.651,4.552
video_7.mp4,614,33.713,4.559
video_7.mp4,615,33.802,4.624
video_7.mp4,616,33.659,4.452
video_7.mp4,617,33.453,4.385
video_7.mp4,618,33.264,3.274
video_7.mp4,619,33.305,3.083
video_7.mp4,620,33.106,3.127
video_7.mp4,621,33.056,3.88
video_7.mp4,622,33.068,3.782
video_7.mp4,623,33.393,3.96
video_7.mp4,624,33.393,3.938
video_7.mp4,625,32.84,6.444
video_7.mp4,626,33.472,6.45
video_7.mp4,627,33.636,3.693
video_7.mp4,628,33.544,3.474
video_7.mp4,629,33.553,3.619
video_7.mp4,630,33.468,3.464
video_7.mp4,631,33.451,3.62
video_7.mp4,632,33.453,3.73
video_7.mp4,633,33.307,3.844
video_7.mp4,634,33.334,4.182
video_7.mp4,635,33.599,4.469
video_7.mp4,636,33.652,4.485
video_7.mp4,637,33.895,4.327
video_7.mp4,638,33.921,3.916
video_7.mp4,639,34.212,4.238
video_7.mp4,640,34.256,4.074
video_7.mp4,641,34.334,3.782
video_7.mp4,642,34.265,3.45
video_7.mp4,643,34.348,3.509
video_7.mp4,644,34.078,3.949
video_7.mp4,645,33.748,4.373
video_7.mp4,646,33.551,4.223
video_7.mp4,647,33.538,4.051
video_7.mp4,648,33.4,3.878
video_7.mp4,649,33.482,3.524
video_7.mp4,650,33.537,3.252
video_7.mp4,651,33.781,2.646
video_7.mp4,652,33.814,2.516
video_7.mp4,653,33.71,2.809
video_7.mp4,654,33.803,3.738
video_7.mp4,655,33.874,3.672
video_7.mp4,656,33.83,3.636
video_7.mp4,657,33.962,3.511
video_7.mp4,658,33.839,3.367
video_7.mp4,659,33.988,3.224
video_7.mp4,660,33.912,3.404
video_7.mp4,661,33.935,3.308
video_7.mp4,662,33.943,3.098
video_7.mp4,663,34.023,3.191
video_7.mp4,664,33.867,3.461
video_7.mp4,665,33.546,3.837
video_7.mp4,666,33.182,3.537
video_7.mp4,667,33.16,3.405
video_7.mp4,668,33.045,3.296
video_7.mp4,669,32.926,3.394
video_7.mp4,670,32.768,3.516
video_7.mp4,671,32.88,3.627
video_7.mp4,672,32.865,3.599
video_7.mp4,673,32.848,3.46
video_7.mp4,674,32.869,3.272
video_7.mp4,675,32.997,3.252
video_7.mp4,676,32.959,3.32
video_7.mp4,677,33.065,3.145
video_7.mp4,678,32.988,3.311
video_7.mp4,679,33.15,3.516
video_7.mp4,680,33.072,3.606
video_7.mp4,681,33.131,3.787
video_7.mp4,682,32.988,3.914
video_7.mp4,683,33.065,4.208
video_7.mp4,684,32.944,4.59
video_7.mp4,685,33.106,4.718
video_7.mp4,686,33.079,4.622
video_7.mp4,687,33.197,4.318
video_7.mp4,688,33.108,3.973
video_7.mp4,689,33.001,3.893
video_7.mp4,690,32.771,5.394
video_7.mp4,691,32.96,5.832
video_7.mp4,692,32.734,5.974
video_7.mp4,693,32.754,5.533
video_7.mp4,694,32.61,5.129
video_7.mp4,695,33.232,4.993
video_7.mp4,696,34.325,4.698
video_7.mp4,697,34.175,4.734
video_7.mp4,698,33.368,5.445
video_7.mp4,699,33.385,5.798
video_7.mp4,700,33.119,6.274
video_7.mp4,701,33.481,6.906
video_7.mp4,702,33.309,6.914
video_7.mp4,703,33.544,6.993
video_7.mp4,704,33.566,6.769
video_7.mp4,705,33.655,6.595
video_7.mp4,706,33.529,6.348
video_7.mp4,707,33.608,6.362
video_7.mp4,708,33.498,6.295
video_7.mp4,709,33.567,6.338
video_7.mp4,710,33.474,6.189
video_7.mp4,711,33.514,6.284
video_7.mp4,712,33.351,6.503
video_7.mp4,713,33.463,6.466
video_7.mp4,714,33.405,6.372
video_7.mp4,715,33.356,6.644
video_7.mp4,716,33.244,6.742
video_7.mp4,717,33.108,6.919
video_7.mp4,718,33.085,6.467
video_7.mp4,719,32.965,5.712
video_7.mp4,720,32.764,5.088
video_7.mp4,721,32.674,4.827
video_7.mp4,722,32.737,4.788
video_7.mp4,723,32.773,4.553
video_7.mp4,724,32.774,4.444
video_7.mp4,725,32.615,4.258
video_7.mp4,726,32.462,4.105
video_7.mp4,727,32.312,3.967
video_7.mp4,728,32.169,3.294
video_7.mp4,729,32.134,3.286
video_7.mp4,730,31.864,3.218
video_7.mp4,731,31.772,3.702
video_7.mp4,732,31.782,3.691
video_7.mp4,733,31.785,3.967
video_7.mp4,734,31.618,4.167
video_7.mp4,735,31.529,3.729
video_7.mp4,736,31.26,3.183
video_7.mp4,737,31.287,2.916
video_7.mp4,738,31.214,2.624
video_7.mp4,739,31.491,2.401
video_7.mp4,740,31.63,1.928
video_7.mp4,741,31.762,1.513
video_7.mp4,742,31.702,1.515
video_7.mp4,743,31.744,1.641
video_7.mp4,744,31.717,1.808
video_7.mp4,745,31.84,1.861
video_7.mp4,746,31.839,2.005
video_7.mp4,747,31.903,2.243
video_7.mp4,748,31.898,2.345
video_7.mp4,749,31.966,2.378
video_7.mp4,750,32.032,2.107
video_7.mp4,751,32.247,1.933
video_7.mp4,752,32.195,1.738
video_7.mp4,753,32.196,1.536
video_7.mp4,754,31.264,1.95
video_7.mp4,755,32.147,1.869
video_7.mp4,756,32.107,1.461
video_7.mp4,757,32.15,1.426
video_7.mp4,758,32.101,1.4
video_7.mp4,759,32.1,1.453
video_7.mp4,760,31.779,1.677
video_7.mp4,761,31.502,1.678
video_7.mp4,762,31.515,1.526
video_7.mp4,763,31.516,0.055
video_7.mp4,764,31.738,1.598
video_7.mp4,765,31.71,2.221
video_7.mp4,766,31.729,2.233
video_7.mp4,767,31.718,2.252
video_7.mp4,768,31.955,2.473
video_7.mp4,769,32.042,2.54
video_7.mp4,770,32.242,2.467
video_7.mp4,771,32.278,2.447
video_7.mp4,772,32.421,2.371
video_7.mp4,773,32.37,2.076
video_7.mp4,774,32.422,1.669
video_7.mp4,775,32.401,1.615
video_7.mp4,776,32.425,1.643
