input_file,n,si,ti
video_3.mp4,258,27.938,2.858
video_3.mp4,259,28.225,3.257
video_3.mp4,260,28.294,2.388
video_3.mp4,261,28.062,2.707
video_3.mp4,262,28.099,3.138
video_3.mp4,263,28.071,2.964
video_3.mp4,264,28.266,3.15
video_3.mp4,265,27.954,4.542
video_3.mp4,266,27.993,2.895
video_3.mp4,267,28.073,5.507
video_3.mp4,268,28.339,4.532
video_3.mp4,269,28.143,3.994
video_3.mp4,270,28.19,3.954
video_3.mp4,271,28.308,3.833
video_3.mp4,272,28.616,4.094
video_3.mp4,273,28.475,4.447
video_3.mp4,274,28.332,3.833
video_3.mp4,275,28.365,3.956
video_3.mp4,276,28.462,4.38
video_3.mp4,277,28.207,3.755
video_3.mp4,278,28.286,3.452
video_3.mp4,279,28.66,4.216
video_3.mp4,280,28.977,5.807
video_3.mp4,281,28.852,3.721
video_3.mp4,282,29.112,4.873
video_3.mp4,283,29.571,5.226
video_3.mp4,284,29.752,5.618
video_3.mp4,285,29.911,4.781
video_3.mp4,286,30.209,6.114
video_3.mp4,287,30.479,4.289
video_3.mp4,288,30.125,4.257
video_3.mp4,289,30.479,4.622
video_3.mp4,290,30.345,3.357
video_3.mp4,291,30.683,5.963
video_3.mp4,292,30.514,4.385
video_3.mp4,293,30.376,3.845
video_3.mp4,294,30.284,3.319
video_3.mp4,295,30.526,5.479
video_3.mp4,296,30.064,4.876
video_3.mp4,297,30.211,3.115
video_3.mp4,298,30.1,3.676
video_3.mp4,299,30.408,4.315
video_3.mp4,300,30.082,3.912
video_3.mp4,301,29.999,5.446
video_3.mp4,302,30.283,3.026
video_3.mp4,303,30.568,6.901
video_3.mp4,304,30.203,6.881
video_3.mp4,305,30.249,3.22
video_3.mp4,306,30.583,6.409
video_3.mp4,307,30.815,4.226
video_3.mp4,308,30.66,4.079
video_3.mp4,309,30.454,5.656
video_3.mp4,310,30.674,3.203
video_3.mp4,311,30.643,4.527
video_3.mp4,312,30.281,5.249
video_3.mp4,313,30.274,3.18
video_3.mp4,314,30.626,3.122
video_3.mp4,315,30.171,3.94
video_3.mp4,316,30.33,4.08
video_3.mp4,317,30.357,3.534
video_3.mp4,318,30.714,3.739
video_3.mp4,319,30.337,4.196
video_3.mp4,320,30.301,3.754
video_3.mp4,321,30.261,4.446
video_3.mp4,322,30.666,3.596
video_3.mp4,323,30.467,3.99
video_3.mp4,324,30.737,6.964
video_3.mp4,325,30.603,6.499
video_3.mp4,326,30.925,5.582
video_3.mp4,327,30.749,3.905
video_3.mp4,328,30.689,4.215
video_3.mp4,329,30.803,4.315
video_3.mp4,330,30.842,5.454
video_3.mp4,331,30.235,4.734
video_3.mp4,332,30.176,5.407
video_3.mp4,333,30.279,4.066
video_3.mp4,334,30.41,5.821
video_3.mp4,335,30.069,6.345
video_3.mp4,336,30.048,4.284
video_3.mp4,337,30.382,4.976
video_3.mp4,338,30.452,4.408
video_3.mp4,339,30.127,4.943
video_3.mp4,340,30.252,6.043
video_3.mp4,341,30.543,4.406
video_3.mp4,342,30.213,4.553
video_3.mp4,343,30.125,6.228
video_3.mp4,344,30.094,6.036
video_3.mp4,345,30.361,5.486
video_3.mp4,346,30.013,5.727
video_3.mp4,347,29.88,6.711
video_3.mp4,348,30.054,6.655
video_3.mp4,349,30.296,7.94
video_3.mp4,350,30.232,9.108
video_3.mp4,351,30.417,10.446
video_3.mp4,352,29.859,11.835
video_3.mp4,353,31.038,11.901
video_3.mp4,354,32.406,10.929
video_3.mp4,355,32.108,9.829
video_3.mp4,356,31.787,8.566
video_3.mp4,357,31.386,7.136
video_3.mp4,358,31.316,6.739
video_3.mp4,359,30.618,5.9
video_3.mp4,360,30.565,5.227
video_3.mp4,361,30.232,6.471
video_3.mp4,362,30.458,4.524
video_3.mp4,363,30.081,4.692
video_3.mp4,364,29.918,6.339
video_3.mp4,365,29.824,4.682
video_3.mp4,366,30.078,5.603
video_3.mp4,367,29.595,5.72
video_3.mp4,368,29.32,5.702
video_3.mp4,369,29.391,5.971
video_3.mp4,370,29.564,5.81
video_3.mp4,371,29.263,5.749
video_3.mp4,372,29.045,5.773
video_3.mp4,373,29.141,7.627
video_3.mp4,374,29.021,7.444
video_3.mp4,375,29.158,6.275
video_3.mp4,376,28.925,7.062
video_3.mp4,377,29.212,5.532
video_3.mp4,378,29.778,5.576
video_3.mp4,379,29.94,7.471
video_3.mp4,380,29.515,4.941
video_3.mp4,381,29.58,5.284
video_3.mp4,382,29.3,6.218
video_3.mp4,383,29.014,5.395
video_3.mp4,384,29.056,5.918
video_3.mp4,385,29.063,5.195
video_3.mp4,386,29.064,5.046
video_3.mp4,387,28.636,6.672
video_3.mp4,388,29.12,7.65
video_3.mp4,389,28.725,5.393
video_3.mp4,390,28.639,3.887
video_3.mp4,391,28.945,3.585
video_3.mp4,392,28.78,5.469
video_3.mp4,393,28.433,3.812
video_3.mp4,394,28.328,5.368
video_3.mp4,395,28.488,4.217
video_3.mp4,396,28.259,4.019
video_3.mp4,397,28.326,4.635
video_3.mp4,398,28.126,3.112
video_3.mp4,399,28.411,3.656
video_3.mp4,400,28.133,5.316
video_3.mp4,401,27.924,4.685
video_3.mp4,402,27.862,4.02
video_3.mp4,403,28.14,3.875
video_3.mp4,404,27.932,5.038
video_3.mp4,405,27.948,4.988
video_3.mp4,406,27.945,6.424
video_3.mp4,407,28.28,3.301
video_3.mp4,408,28.122,5.433
video_3.mp4,409,28.205,5.184
video_3.mp4,410,28.212,6.484
video_3.mp4,411,27.932,4.406
video_3.mp4,412,27.922,4.096
video_3.mp4,413,28.101,5.174
video_3.mp4,414,27.83,3.791
video_3.mp4,415,27.672,5.727
video_3.mp4,416,27.655,4.923
video_3.mp4,417,28.032,6.05
video_3.mp4,418,27.604,5.997
video_3.mp4,419,27.523,3.65
video_3.mp4,420,27.468,4.215
video_3.mp4,421,27.744,3.377
video_3.mp4,422,27.532,6.527
video_3.mp4,423,27.644,5.836
video_3.mp4,424,27.677,5.212
video_3.mp4,425,27.386,4.596
video_3.mp4,426,27.278,7.105
video_3.mp4,427,27.358,5.067
video_3.mp4,428,27.351,6.309
video_3.mp4,429,27.16,4.511
video_3.mp4,430,27.226,6.119
video_3.mp4,431,27.369,6.12
video_3.mp4,432,27.5,5.274
video_3.mp4,433,27.342,3.943
video_3.mp4,434,27.315,4.568
video_3.mp4,435,27.548,6.322
video_3.mp4,436,27.491,6.141
video_3.mp4,437,27.512,5.491
video_3.mp4,438,27.494,6.033
video_3.mp4,439,27.776,5.316
video_3.mp4,440,27.477,4.259
video_3.mp4,441,27.486,5.952
video_3.mp4,442,27.535,4.533
video_3.mp4,443,27.902,3.91
video_3.mp4,444,27.732,4.059
video_3.mp4,445,27.806,3.388
video_3.mp4,446,27.816,5.091
video_3.mp4,447,28.018,3.355
video_3.mp4,448,27.753,5.766
video_3.mp4,449,27.768,3.141
video_3.mp4,450,27.753,5.46
video_3.mp4,451,28.047,5.069
video_3.mp4,452,27.827,4.633
video_3.mp4,453,27.89,4.229
video_3.mp4,454,28.127,3.841
video_3.mp4,455,28.111,3.661
video_3.mp4,456,27.758,5.527
video_3.mp4,457,27.779,4.78
video_3.mp4,458,27.965,2.513
video_3.mp4,459,27.955,5.462
video_3.mp4,460,27.69,3.001
video_3.mp4,461,27.528,5.082
video_3.mp4,462,27.803,6.262
video_3.mp4,463,27.614,2.815
video_3.mp4,464,27.575,5.688
video_3.mp4,465,27.611,5.578
video_3.mp4,466,27.806,6.135
video_3.mp4,467,27.544,5.481
video_3.mp4,468,27.562,4.431
video_3.mp4,469,27.469,5.694
video_3.mp4,470,27.731,6.699
video_3.mp4,471,27.523,5.259
video_3.mp4,472,27.434,4.313
video_3.mp4,473,27.488,6.348
video_3.mp4,474,27.621,3.956
video_3.mp4,475,27.341,5.887
video_3.mp4,476,27.338,3.536
video_3.mp4,477,27.291,6.629
video_3.mp4,478,27.598,5.397
video_3.mp4,479,27.408,4.937
video_3.mp4,480,27.458,6.291
video_3.mp4,481,27.631,3.708
video_3.mp4,482,27.669,6.258
video_3.mp4,483,27.391,4.134
video_3.mp4,484,27.331,5.963
video_3.mp4,485,27.645,5.752
video_3.mp4,486,27.626,5.864
video_3.mp4,487,28.398,4.605
video_3.mp4,488,28.004,4.385
video_3.mp4,489,27.951,4.335
video_3.mp4,490,28.182,5.131
video_3.mp4,491,28.17,6.401
video_3.mp4,492,27.931,4.5
video_3.mp4,493,28.06,3.878
video_3.mp4,494,28.07,3.667
video_3.mp4,495,28.159,4.438
video_3.mp4,496,27.835,3.596
video_3.mp4,497,27.786,4.718
video_3.mp4,498,27.942,5.361
video_3.mp4,499,27.619,3.924
video_3.mp4,500,27.56,5.167
video_3.mp4,501,27.467,3.707
video_3.mp4,502,27.603,3.003
video_3.mp4,503,27.599,3.46
video_3.mp4,504,27.348,5.343
video_3.mp4,505,27.525,5.364
video_3.mp4,506,27.349,5.081
video_3.mp4,507,27.149,3.86
video_3.mp4,508,27.424,2.984
video_3.mp4,509,27.365,4.4
video_3.mp4,510,27.155,5.938
video_3.mp4,511,27.178,4.464
video_3.mp4,512,27.36,3.979
video_3.mp4,513,27.437,3.893
video_3.mp4,514,27.277,5.23
video_3.mp4,515,27.226,4.727
video_3.mp4,516,27.457,3.468
video_3.mp4,517,27.264,3.012
video_3.mp4,518,27.195,3.21
video_3.mp4,519,27.246,4.382
video_3.mp4,520,27.454,4.805
video_3.mp4,521,27.283,3.145
video_3.mp4,522,27.319,3.877
video_3.mp4,523,27.267,5.059
video_3.mp4,524,27.263,5.906
video_3.mp4,525,27.484,3.226
video_3.mp4,526,27.346,5.174
video_3.mp4,527,27.16,5.672
video_3.mp4,528,27.212,7.286
video_3.mp4,529,27.395,7.281
video_3.mp4,530,27.298,3.852
video_3.mp4,531,26.909,5.99
video_3.mp4,532,26.862,5.597
video_3.mp4,533,27.086,4.239
video_3.mp4,534,26.656,2.9
video_3.mp4,535,26.47,3.102
video_3.mp4,536,26.242,4.058
video_3.mp4,537,26.449,2.687
video_3.mp4,538,26.245,2.952
video_3.mp4,539,26.263,4.923
video_3.mp4,540,26.202,3.214
video_3.mp4,541,26.402,5.339
video_3.mp4,542,26.002,5.112
video_3.mp4,543,25.937,2.609
video_3.mp4,544,26.009,6.392
video_3.mp4,545,25.991,5.638
video_3.mp4,546,25.949,3.96
video_3.mp4,547,26.002,4.406
video_3.mp4,548,25.87,2.873
video_3.mp4,549,25.879,2.999
video_3.mp4,550,25.769,3.77
video_3.mp4,551,25.997,3.906
video_3.mp4,552,25.692,2.864
video_3.mp4,553,25.674,2.169
video_3.mp4,554,25.848,4.484
video_3.mp4,555,25.863,4.794
video_3.mp4,556,25.648,4.017
video_3.mp4,557,25.694,5.566
video_3.mp4,558,25.684,5.435
video_3.mp4,559,25.74,3.996
video_3.mp4,560,26.008,3.207
video_3.mp4,561,26.008,2.78
video_3.mp4,562,26.0,3.317
video_3.mp4,563,26.064,3.16
video_3.mp4,564,26.393,4.025
video_3.mp4,565,26.318,2.556
video_3.mp4,566,26.211,4.259
video_3.mp4,567,26.263,3.818
video_3.mp4,568,26.633,5.244
video_3.mp4,569,26.453,3.762
video_3.mp4,570,26.531,4.854
video_3.mp4,571,26.536,5.151
video_3.mp4,572,26.464,2.666
video_3.mp4,573,26.528,2.856
video_3.mp4,574,26.625,3.187
video_3.mp4,575,26.513,5.145
video_3.mp4,576,26.625,4.439
video_3.mp4,577,26.505,4.046
video_3.mp4,578,26.747,4.739
video_3.mp4,579,26.621,4.326
video_3.mp4,580,26.666,4.847
video_3.mp4,581,26.815,4.073
video_3.mp4,582,27.027,3.096
video_3.mp4,583,26.768,3.925
video_3.mp4,584,26.785,4.859
video_3.mp4,585,26.658,4.728
video_3.mp4,586,26.955,3.774
video_3.mp4,587,26.684,2.833
video_3.mp4,588,26.626,4.548
video_3.mp4,589,26.899,5.396
video_3.mp4,590,26.834,4.54
video_3.mp4,591,26.462,3.597
video_3.mp4,592,26.681,2.765
video_3.mp4,593,26.79,4.471
video_3.mp4,594,26.778,4.71
video_3.mp4,595,26.468,2.81
video_3.mp4,596,26.488,2.827
video_3.mp4,597,26.762,3.81
video_3.mp4,598,26.422,3.094
video_3.mp4,599,26.569,4.489
video_3.mp4,600,26.39,2.436
video_3.mp4,601,26.489,4.48
video_3.mp4,602,26.659,4.004
video_3.mp4,603,26.886,3.831
video_3.mp4,604,26.809,3.814
video_3.mp4,605,26.672,3.042
video_3.mp4,606,26.901,2.825
video_3.mp4,607,26.863,3.202
video_3.mp4,608,26.781,3.92
video_3.mp4,609,26.704,3.406
video_3.mp4,610,26.968,3.217
video_3.mp4,611,27.048,2.953
video_3.mp4,612,26.826,4.285
video_3.mp4,613,27.132,3.031
video_3.mp4,614,26.899,2.779
video_3.mp4,615,26.912,3.312
video_3.mp4,616,27.122,3.246
video_3.mp4,617,27.085,5.099
video_3.mp4,618,26.818,2.697
video_3.mp4,619,26.854,2.681
video_3.mp4,620,26.921,2.806
video_3.mp4,621,27.022,3.787
video_3.mp4,622,26.827,3.092
video_3.mp4,623,26.71,3.166
video_3.mp4,624,27.622,3.598
video_3.mp4,625,27.171,3.633
video_3.mp4,626,27.268,2.856
video_3.mp4,627,27.265,3.582
video_3.mp4,628,27.226,3.236
video_3.mp4,629,27.264,4.04
video_3.mp4,630,27.127,4.286
video_3.mp4,631,27.149,2.569
video_3.mp4,632,27.197,2.664
video_3.mp4,633,27.17,4.16
video_3.mp4,634,27.094,3.149
video_3.mp4,635,27.202,4.812
video_3.mp4,636,27.211,3.5
video_3.mp4,637,27.154,3.415
video_3.mp4,638,27.18,2.785
video_3.mp4,639,27.014,4.494
video_3.mp4,640,26.974,3.761
video_3.mp4,641,27.087,3.765
video_3.mp4,642,27.279,2.997
video_3.mp4,643,27.546,3.821
video_3.mp4,644,27.406,3.559
video_3.mp4,645,27.306,3.338
video_3.mp4,646,27.339,3.359
video_3.mp4,647,27.28,3.027
video_3.mp4,648,27.128,4.28
video_3.mp4,649,27.045,3.228
video_3.mp4,650,27.202,4.115
video_3.mp4,651,27.355,3.938
video_3.mp4,652,26.996,3.579
video_3.mp4,653,27.141,3.915
video_3.mp4,654,26.987,4.144
video_3.mp4,655,26.927,3.843
video_3.mp4,656,26.895,5.909
video_3.mp4,657,26.579,5.258
video_3.mp4,658,26.554,3.921
video_3.mp4,659,26.494,4.578
video_3.mp4,660,26.582,4.583
video_3.mp4,661,26.547,3.865
video_3.mp4,662,26.763,4.379
video_3.mp4,663,26.836,5.35
video_3.mp4,664,26.856,5.97
video_3.mp4,665,26.813,4.712
video_3.mp4,666,26.574,5.609
video_3.mp4,667,26.661,5.045
video_3.mp4,668,26.637,5.187
video_3.mp4,669,26.626,6.634
video_3.mp4,670,26.679,4.786
video_3.mp4,671,26.93,5.633
video_3.mp4,672,26.867,4.854
video_3.mp4,673,26.984,4.209
video_3.mp4,674,26.982,4.861
video_3.mp4,675,26.84,4.933
video_3.mp4,676,26.994,5.199
video_3.mp4,677,26.849,3.805
video_3.mp4,678,26.909,3.677
video_3.mp4,679,26.77,4.727
video_3.mp4,680,26.966,4.397
video_3.mp4,681,26.684,4.415
video_3.mp4,682,26.894,4.569
video_3.mp4,683,27.016,3.633
video_3.mp4,684,27.052,3.767
video_3.mp4,685,26.725,3.103
video_3.mp4,686,26.733,3.657
video_3.mp4,687,27.007,3.232
video_3.mp4,688,26.714,3.039
video_3.mp4,689,27.067,3.659
video_3.mp4,690,26.964,4.073
video_3.mp4,691,26.993,3.534
video_3.mp4,692,27.188,4.279
video_3.mp4,693,27.597,6.024
video_3.mp4,694,27.67,6.27
video_3.mp4,695,27.753,5.737
video_3.mp4,696,27.695,3.564
video_3.mp4,697,27.859,4.295
video_3.mp4,698,28.156,5.282
video_3.mp4,699,27.938,5.638
video_3.mp4,700,27.941,3.847
video_3.mp4,701,28.177,4.692
video_3.mp4,702,27.883,5.156
video_3.mp4,703,28.138,3.831
video_3.mp4,704,27.812,4.777
video_3.mp4,705,27.846,3.874
video_3.mp4,706,27.821,4.381
video_3.mp4,707,28.149,4.059
video_3.mp4,708,27.928,4.948
video_3.mp4,709,27.92,4.169
video_3.mp4,710,28.184,3.887
video_3.mp4,711,28.026,4.631
video_3.mp4,712,27.77,4.18
video_3.mp4,713,27.82,4.555
video_3.mp4,714,28.226,3.629
video_3.mp4,715,28.121,4.513
video_3.mp4,716,28.066,5.409
video_3.mp4,717,28.173,4.514
video_3.mp4,718,28.261,4.569
video_3.mp4,719,28.247,4.291
video_3.mp4,720,27.894,5.408
video_3.mp4,721,27.797,3.523
video_3.mp4,722,28.034,4.171
video_3.mp4,723,27.709,3.438
video_3.mp4,724,27.581,4.465
video_3.mp4,725,27.789,4.995
video_3.mp4,726,27.451,3.33
video_3.mp4,727,27.39,2.912
video_3.mp4,728,27.528,6.617
video_3.mp4,729,27.154,5.27
video_3.mp4,730,27.401,4.812
video_3.mp4,731,27.163,4.299
video_3.mp4,732,27.285,3.671
video_3.mp4,733,27.228,3.91
video_3.mp4,734,27.502,3.058
video_3.mp4,735,27.265,4.747
video_3.mp4,736,27.338,3.903
video_3.mp4,737,27.491,3.195
video_3.mp4,738,27.531,3.663
video_3.mp4,739,27.199,4.32
video_3.mp4,740,27.169,2.458
video_3.mp4,741,27.354,2.752
video_3.mp4,742,27.292,2.867
video_3.mp4,743,27.107,4.72
video_3.mp4,744,27.113,4.305
video_3.mp4,745,27.313,2.438
video_3.mp4,746,27.427,4.951
video_3.mp4,747,27.225,4.914
video_3.mp4,748,27.481,4.065
video_3.mp4,749,27.242,3.169
video_3.mp4,750,27.255,3.079
video_3.mp4,751,27.097,2.635
video_3.mp4,752,27.187,5.033
video_3.mp4,753,26.929,3.191
video_3.mp4,754,26.909,4.078
video_3.mp4,755,27.134,3.246
video_3.mp4,756,27.288,3.299
video_3.mp4,757,26.982,4.316
video_3.mp4,758,26.897,3.081
video_3.mp4,759,27.073,3.122
video_3.mp4,760,26.938,3.729
video_3.mp4,761,27.468,3.723
video_3.mp4,762,27.592,3.126
video_3.mp4,763,27.299,2.776
video_3.mp4,764,27.333,2.745
video_3.mp4,765,27.379,3.372
video_3.mp4,766,27.76,4.161
video_3.mp4,767,27.493,4.401
video_3.mp4,768,27.609,2.89
video_3.mp4,769,27.638,3.548
video_3.mp4,770,27.764,5.711
video_3.mp4,771,27.776,4.312
video_3.mp4,772,27.839,3.755
video_3.mp4,773,27.937,3.765
video_3.mp4,774,27.828,3.935
video_3.mp4,775,28.143,3.299
video_3.mp4,776,27.945,3.632
