input_file,n,si,ti
video_6.mp4,225,29.918,7.52
video_6.mp4,226,30.045,7.219
video_6.mp4,227,29.529,7.196
video_6.mp4,228,29.387,9.345
video_6.mp4,229,29.619,6.963
video_6.mp4,230,29.361,6.92
video_6.mp4,231,29.535,6.652
video_6.mp4,232,29.884,8.933
video_6.mp4,233,29.674,6.896
video_6.mp4,234,29.974,6.961
video_6.mp4,235,29.498,7.191
video_6.mp4,236,29.851,9.767
video_6.mp4,237,30.162,7.345
video_6.mp4,238,29.662,7.34
video_6.mp4,239,29.936,7.384
video_6.mp4,240,30.531,9.764
video_6.mp4,241,29.867,7.573
video_6.mp4,242,30.067,7.343
video_6.mp4,243,29.691,7.451
video_6.mp4,244,30.439,9.961
video_6.mp4,245,30.791,8.281
video_6.mp4,246,29.901,8.197
video_6.mp4,247,30.261,7.759
video_6.mp4,248,29.955,7.86
video_6.mp4,249,29.934,9.824
video_6.mp4,250,30.494,7.823
video_6.mp4,251,29.71,7.734
video_6.mp4,252,30.148,7.487
video_6.mp4,253,30.059,9.455
video_6.mp4,254,30.688,7.74
video_6.mp4,255,31.105,7.786
video_6.mp4,256,30.452,7.991
video_6.mp4,257,30.627,9.817
video_6.mp4,258,30.909,8.05
video_6.mp4,259,31.429,8.011
video_6.mp4,260,35.717,9.015
video_6.mp4,261,34.858,11.224
video_6.mp4,262,33.961,8.801
video_6.mp4,263,34.103,8.384
video_6.mp4,264,33.259,8.198
video_6.mp4,265,32.647,9.732
video_6.mp4,266,32.901,7.507
video_6.mp4,267,32.504,7.438
video_6.mp4,268,32.793,7.483
video_6.mp4,269,32.587,7.609
video_6.mp4,270,32.231,9.494
video_6.mp4,271,32.536,7.778
video_6.mp4,272,31.938,8.058
video_6.mp4,273,32.534,8.139
video_6.mp4,274,32.588,11.202
video_6.mp4,275,32.263,8.657
video_6.mp4,276,32.354,8.33
video_6.mp4,277,31.747,8.063
video_6.mp4,278,31.359,9.844
video_6.mp4,279,31.747,7.349
video_6.mp4,280,31.298,7.411
video_6.mp4,281,31.776,7.362
video_6.mp4,282,31.852,9.977
video_6.mp4,283,31.743,8.224
video_6.mp4,284,32.331,8.339
video_6.mp4,285,31.758,8.627
video_6.mp4,286,32.277,11.133
video_6.mp4,287,32.529,8.339
video_6.mp4,288,31.625,8.208
video_6.mp4,289,31.995,7.934
video_6.mp4,290,31.663,9.658
video_6.mp4,291,31.018,7.286
video_6.mp4,292,31.328,6.914
video_6.mp4,293,31.079,6.89
video_6.mp4,294,31.276,6.714
video_6.mp4,295,31.187,8.488
video_6.mp4,296,31.364,6.612
video_6.mp4,297,30.757,6.767
video_6.mp4,298,31.05,6.724
video_6.mp4,299,30.986,8.77
video_6.mp4,300,30.515,7.093
video_6.mp4,301,30.907,7.181
video_6.mp4,302,30.236,7.432
video_6.mp4,303,31.112,9.714
video_6.mp4,304,30.434,8.049
video_6.mp4,305,30.965,7.881
video_6.mp4,306,30.634,7.794
video_6.mp4,307,30.571,9.246
video_6.mp4,308,30.909,7.113
video_6.mp4,309,30.735,7.226
video_6.mp4,310,30.938,7.044
video_6.mp4,311,30.927,9.081
video_6.mp4,312,31.108,6.991
video_6.mp4,313,30.83,7.087
video_6.mp4,314,30.792,7.107
video_6.mp4,315,31.076,7.177
video_6.mp4,316,30.591,9.236
video_6.mp4,317,31.105,7.485
video_6.mp4,318,30.572,7.727
video_6.mp4,319,30.93,7.566
video_6.mp4,320,31.128,9.72
video_6.mp4,321,30.819,7.578
video_6.mp4,322,31.09,7.422
video_6.mp4,323,30.812,7.32
video_6.mp4,324,31.433,8.987
video_6.mp4,325,30.939,7.157
video_6.mp4,326,31.268,7.251
video_6.mp4,327,31.408,7.058
video_6.mp4,328,31.764,9.207
video_6.mp4,329,31.935,7.869
video_6.mp4,330,31.966,8.348
video_6.mp4,331,31.572,8.684
video_6.mp4,332,31.265,11.023
video_6.mp4,333,31.491,8.903
video_6.mp4,334,31.794,8.874
video_6.mp4,335,31.197,8.715
video_6.mp4,336,30.883,10.379
video_6.mp4,337,31.139,7.827
video_6.mp4,338,30.74,7.822
video_6.mp4,339,30.897,7.738
video_6.mp4,340,30.287,7.712
video_6.mp4,341,30.867,9.824
video_6.mp4,342,31.218,7.911
video_6.mp4,343,30.427,7.869
video_6.mp4,344,30.516,7.761
video_6.mp4,345,30.405,9.471
video_6.mp4,346,30.369,7.716
video_6.mp4,347,30.548,7.769
video_6.mp4,348,30.873,7.847
video_6.mp4,349,30.636,9.947
video_6.mp4,350,30.147,7.666
video_6.mp4,351,30.583,7.419
video_6.mp4,352,29.527,7.3
video_6.mp4,353,30.418,9.382
video_6.mp4,354,30.053,7.485
video_6.mp4,355,30.296,7.239
video_6.mp4,356,29.975,7.288
video_6.mp4,357,30.008,9.334
video_6.mp4,358,30.301,7.568
video_6.mp4,359,29.726,7.58
video_6.mp4,360,29.943,7.377
video_6.mp4,361,29.452,9.292
video_6.mp4,362,29.692,7.191
video_6.mp4,363,29.184,7.216
video_6.mp4,364,29.642,7.188
video_6.mp4,365,29.89,7.136
video_6.mp4,366,29.903,9.107
video_6.mp4,367,29.286,7.401
video_6.mp4,368,29.563,7.508
video_6.mp4,369,29.291,7.709
video_6.mp4,370,29.283,9.354
video_6.mp4,371,29.729,7.15
video_6.mp4,372,29.439,7.192
video_6.mp4,373,29.737,6.851
video_6.mp4,374,29.836,8.734
video_6.mp4,375,29.992,6.694
video_6.mp4,376,30.335,6.722
video_6.mp4,377,29.905,6.735
video_6.mp4,378,30.136,8.504
video_6.mp4,379,30.355,6.505
video_6.mp4,380,29.626,6.612
video_6.mp4,381,29.997,6.601
video_6.mp4,382,29.702,8.67
video_6.mp4,383,29.181,6.886
video_6.mp4,384,29.726,6.855
video_6.mp4,385,29.439,7.047
video_6.mp4,386,29.402,8.782
video_6.mp4,387,29.365,6.783
video_6.mp4,388,29.779,6.321
video_6.mp4,389,34.022,7.644
video_6.mp4,390,33.047,7.654
video_6.mp4,391,32.647,8.77
video_6.mp4,392,32.832,7.731
video_6.mp4,393,33.036,7.84
video_6.mp4,394,32.454,8.022
video_6.mp4,395,32.209,10.922
video_6.mp4,396,32.237,8.262
video_6.mp4,397,31.502,8.275
video_6.mp4,398,31.889,8.077
video_6.mp4,399,31.938,10.517
video_6.mp4,400,31.063,8.128
video_6.mp4,401,31.408,7.53
video_6.mp4,402,31.031,7.244
video_6.mp4,403,30.688,9.131
video_6.mp4,404,30.9,6.796
video_6.mp4,405,30.495,6.738
video_6.mp4,406,30.642,6.542
video_6.mp4,407,30.695,8.797
video_6.mp4,408,30.224,7.023
video_6.mp4,409,30.345,6.962
video_6.mp4,410,30.006,7.09
video_6.mp4,411,30.083,9.266
video_6.mp4,412,30.705,7.236
video_6.mp4,413,30.742,7.478
video_6.mp4,414,31.045,7.233
video_6.mp4,415,30.662,7.25
video_6.mp4,416,30.396,9.424
video_6.mp4,417,30.623,7.376
video_6.mp4,418,31.238,7.422
video_6.mp4,419,31.157,7.134
video_6.mp4,420,31.427,9.121
video_6.mp4,421,31.583,7.79
video_6.mp4,422,31.665,8.134
video_6.mp4,423,31.676,8.405
video_6.mp4,424,32.145,11.22
video_6.mp4,425,31.506,8.4
video_6.mp4,426,31.784,8.323
video_6.mp4,427,31.98,8.1
video_6.mp4,428,31.51,9.919
video_6.mp4,429,30.834,7.41
video_6.mp4,430,30.756,7.09
video_6.mp4,431,30.212,6.911
video_6.mp4,432,29.939,8.732
video_6.mp4,433,30.228,6.785
video_6.mp4,434,30.269,6.917
video_6.mp4,435,30.451,6.644
video_6.mp4,436,30.203,6.88
video_6.mp4,437,29.969,8.913
video_6.mp4,438,30.24,7.087
video_6.mp4,439,29.772,7.212
video_6.mp4,440,29.832,6.93
video_6.mp4,441,29.703,9.1
video_6.mp4,442,29.959,6.902
video_6.mp4,443,29.755,7.104
video_6.mp4,444,30.972,7.781
video_6.mp4,445,31.408,9.408
video_6.mp4,446,30.916,7.464
video_6.mp4,447,30.777,7.521
video_6.mp4,448,29.577,7.915
video_6.mp4,449,29.327,9.493
video_6.mp4,450,29.62,7.093
video_6.mp4,451,29.535,7.171
video_6.mp4,452,29.581,6.971
video_6.mp4,453,29.781,8.994
video_6.mp4,454,29.579,7.228
video_6.mp4,455,29.874,7.26
video_6.mp4,456,29.211,7.397
video_6.mp4,457,28.911,9.567
video_6.mp4,458,29.699,7.469
video_6.mp4,459,29.536,7.437
video_6.mp4,460,30.107,7.275
video_6.mp4,461,30.146,7.338
video_6.mp4,462,30.482,9.059
video_6.mp4,463,30.461,7.537
video_6.mp4,464,29.906,7.537
video_6.mp4,465,29.865,7.214
video_6.mp4,466,30.491,8.95
video_6.mp4,467,29.937,7.074
video_6.mp4,468,29.963,7.141
video_6.mp4,469,30.184,7.083
video_6.mp4,470,30.138,9.2
video_6.mp4,471,29.868,7.351
video_6.mp4,472,30.341,7.181
video_6.mp4,473,30.111,7.355
video_6.mp4,474,30.499,9.272
video_6.mp4,475,30.886,7.271
video_6.mp4,476,30.053,7.477
video_6.mp4,477,30.609,7.356
video_6.mp4,478,30.131,8.902
video_6.mp4,479,29.298,6.978
video_6.mp4,480,29.632,6.644
video_6.mp4,481,29.395,6.949
video_6.mp4,482,30.147,9.599
video_6.mp4,483,30.6,8.106
video_6.mp4,484,29.499,8.208
video_6.mp4,485,29.566,8.408
video_6.mp4,486,29.146,8.535
video_6.mp4,487,29.777,10.46
video_6.mp4,488,30.647,8.175
video_6.mp4,489,30.232,7.785
video_6.mp4,490,30.289,7.798
video_6.mp4,491,29.775,9.316
video_6.mp4,492,29.826,7.32
video_6.mp4,493,29.21,7.657
video_6.mp4,494,29.795,7.466
video_6.mp4,495,29.605,9.409
video_6.mp4,496,28.909,7.444
video_6.mp4,497,29.197,7.216
video_6.mp4,498,28.741,7.451
video_6.mp4,499,28.598,9.312
video_6.mp4,500,29.178,7.747
video_6.mp4,501,28.756,8.173
video_6.mp4,502,29.353,7.989
video_6.mp4,503,29.576,9.856
video_6.mp4,504,29.108,7.371
video_6.mp4,505,29.422,7.309
video_6.mp4,506,29.75,7.31
video_6.mp4,507,29.678,9.413
video_6.mp4,508,30.414,7.773
video_6.mp4,509,30.27,7.833
video_6.mp4,510,30.003,7.708
video_6.mp4,511,30.359,7.696
video_6.mp4,512,29.821,9.386
video_6.mp4,513,30.438,7.617
video_6.mp4,514,29.921,7.626
video_6.mp4,515,30.205,7.337
video_6.mp4,516,30.112,9.377
video_6.mp4,517,30.705,7.089
video_6.mp4,518,34.808,8.517
video_6.mp4,519,33.777,9.114
video_6.mp4,520,32.659,11.364
video_6.mp4,521,32.695,8.955
video_6.mp4,522,31.874,8.802
video_6.mp4,523,31.737,8.477
video_6.mp4,524,32.491,10.574
video_6.mp4,525,31.557,7.666
video_6.mp4,526,31.557,7.207
video_6.mp4,527,30.585,7.06
video_6.mp4,528,30.77,8.934
video_6.mp4,529,31.13,6.676
video_6.mp4,530,30.428,6.779
video_6.mp4,531,30.776,7.048
video_6.mp4,532,30.853,9.451
video_6.mp4,533,29.647,7.748
video_6.mp4,534,29.974,7.548
video_6.mp4,535,29.5,7.763
video_6.mp4,536,30.316,7.718
video_6.mp4,537,30.6,9.513
video_6.mp4,538,30.056,7.005
video_6.mp4,539,30.163,6.865
video_6.mp4,540,29.653,6.946
video_6.mp4,541,29.678,8.752
video_6.mp4,542,30.153,6.499
video_6.mp4,543,30.077,6.625
video_6.mp4,544,30.661,6.997
video_6.mp4,545,30.873,10.257
video_6.mp4,546,30.028,8.062
video_6.mp4,547,30.554,8.243
video_6.mp4,548,31.013,8.393
video_6.mp4,549,30.691,11.061
video_6.mp4,550,31.458,8.302
video_6.mp4,551,30.564,8.126
video_6.mp4,552,30.882,7.597
video_6.mp4,553,30.805,9.466
video_6.mp4,554,30.07,7.557
video_6.mp4,555,30.547,7.337
video_6.mp4,556,30.011,7.395
video_6.mp4,557,30.345,7.167
video_6.mp4,558,30.478,9.511
video_6.mp4,559,30.561,7.767
video_6.mp4,560,30.972,7.781
video_6.mp4,561,30.047,7.849
video_6.mp4,562,29.862,9.818
video_6.mp4,563,30.568,8.144
video_6.mp4,564,30.187,8.331
video_6.mp4,565,30.706,8.128
video_6.mp4,566,30.634,10.065
video_6.mp4,567,30.176,7.685
video_6.mp4,568,30.582,7.477
video_6.mp4,569,30.121,7.462
video_6.mp4,570,29.986,9.112
video_6.mp4,571,30.523,7.096
video_6.mp4,572,30.128,7.206
video_6.mp4,573,30.542,7.246
video_6.mp4,574,30.768,10.694
video_6.mp4,575,31.11,8.032
video_6.mp4,576,30.472,8.1
video_6.mp4,577,30.915,8.301
video_6.mp4,578,31.306,11.263
video_6.mp4,579,30.644,8.765
video_6.mp4,580,31.059,8.087
video_6.mp4,581,30.58,7.785
video_6.mp4,582,30.847,7.427
video_6.mp4,583,30.91,9.545
video_6.mp4,584,30.245,7.462
video_6.mp4,585,30.776,7.235
video_6.mp4,586,30.297,7.239
video_6.mp4,587,29.919,9.421
video_6.mp4,588,30.324,7.413
video_6.mp4,589,29.853,7.588
video_6.mp4,590,30.248,7.458
video_6.mp4,591,30.548,9.901
video_6.mp4,592,30.415,7.863
video_6.mp4,593,30.813,7.561
video_6.mp4,594,30.309,7.464
video_6.mp4,595,30.714,9.397
video_6.mp4,596,31.089,7.051
video_6.mp4,597,30.722,7.24
video_6.mp4,598,31.219,7.136
video_6.mp4,599,31.667,9.249
video_6.mp4,600,31.207,7.14
video_6.mp4,601,31.297,7.603
video_6.mp4,602,30.71,7.849
video_6.mp4,603,31.387,8.178
video_6.mp4,604,31.248,11.183
video_6.mp4,605,30.797,8.426
video_6.mp4,606,31.309,7.967
video_6.mp4,607,31.068,7.845
video_6.mp4,608,30.591,9.324
video_6.mp4,609,30.387,7.14
video_6.mp4,610,30.236,7.162
video_6.mp4,611,30.537,7.224
video_6.mp4,612,30.667,9.514
video_6.mp4,613,30.737,7.409
video_6.mp4,614,30.878,7.519
video_6.mp4,615,31.16,7.598
video_6.mp4,616,30.325,10.184
video_6.mp4,617,30.659,7.77
video_6.mp4,618,31.125,7.701
video_6.mp4,619,30.804,7.938
video_6.mp4,620,32.071,9.697
video_6.mp4,621,31.343,7.639
video_6.mp4,622,31.331,7.553
video_6.mp4,623,31.528,7.562
video_6.mp4,624,31.178,9.114
video_6.mp4,625,31.497,6.93
video_6.mp4,626,31.558,6.788
video_6.mp4,627,30.79,6.804
video_6.mp4,628,31.197,6.986
video_6.mp4,629,31.454,9.924
video_6.mp4,630,31.019,8.033
video_6.mp4,631,31.392,8.263
video_6.mp4,632,31.49,8.837
video_6.mp4,633,31.216,11.565
video_6.mp4,634,32.087,8.332
video_6.mp4,635,31.939,8.42
video_6.mp4,636,32.356,8.162
video_6.mp4,637,32.344,10.148
video_6.mp4,638,31.756,7.781
video_6.mp4,639,31.972,7.594
video_6.mp4,640,31.509,7.545
video_6.mp4,641,32.132,9.516
video_6.mp4,642,32.55,7.709
video_6.mp4,643,32.05,7.876
video_6.mp4,644,32.027,8.123
video_6.mp4,645,33.038,10.655
video_6.mp4,646,32.445,8.571
video_6.mp4,647,36.34,9.463
video_6.mp4,648,35.415,9.642
video_6.mp4,649,34.879,11.775
video_6.mp4,650,35.113,9.09
video_6.mp4,651,32.659,8.837
video_6.mp4,652,33.627,8.171
video_6.mp4,653,33.114,8.203
video_6.mp4,654,32.713,10.156
video_6.mp4,655,33.214,8.016
video_6.mp4,656,33.666,7.692
video_6.mp4,657,32.85,7.925
video_6.mp4,658,32.701,10.733
video_6.mp4,659,32.726,8.849
video_6.mp4,660,31.793,8.738
video_6.mp4,661,31.884,8.737
video_6.mp4,662,33.238,11.347
video_6.mp4,663,32.645,8.461
video_6.mp4,664,32.599,8.227
video_6.mp4,665,32.626,7.995
video_6.mp4,666,32.157,9.804
video_6.mp4,667,32.056,7.649
video_6.mp4,668,32.534,7.677
video_6.mp4,669,32.768,7.572
video_6.mp4,670,32.14,9.669
video_6.mp4,671,32.291,7.722
video_6.mp4,672,32.771,7.955
video_6.mp4,673,32.047,8.117
video_6.mp4,674,32.378,10.574
video_6.mp4,675,33.054,8.45
video_6.mp4,676,32.286,8.549
video_6.mp4,677,31.729,8.315
video_6.mp4,678,31.917,8.157
video_6.mp4,679,31.617,10.307
video_6.mp4,680,31.883,7.858
video_6.mp4,681,32.579,8.019
video_6.mp4,682,32.974,8.534
video_6.mp4,683,32.273,10.637
video_6.mp4,684,32.54,7.926
video_6.mp4,685,32.826,7.871
video_6.mp4,686,32.241,8.204
video_6.mp4,687,32.411,10.882
video_6.mp4,688,32.867,8.574
video_6.mp4,689,32.225,8.568
video_6.mp4,690,31.828,8.387
video_6.mp4,691,32.698,10.334
video_6.mp4,692,31.827,7.99
video_6.mp4,693,31.649,7.891
video_6.mp4,694,32.068,7.88
video_6.mp4,695,31.812,9.849
video_6.mp4,696,31.209,7.674
video_6.mp4,697,31.735,7.9
video_6.mp4,698,31.982,8.044
video_6.mp4,699,30.985,11.229
video_6.mp4,700,31.452,8.629
video_6.mp4,701,32.464,8.677
video_6.mp4,702,31.822,8.718
video_6.mp4,703,31.65,8.56
video_6.mp4,704,32.608,10.694
video_6.mp4,705,31.948,8.307
video_6.mp4,706,31.623,7.999
video_6.mp4,707,32.072,7.948
video_6.mp4,708,31.764,10.256
video_6.mp4,709,32.002,7.941
video_6.mp4,710,32.267,8.007
video_6.mp4,711,31.538,8.476
video_6.mp4,712,31.014,11.995
video_6.mp4,713,31.585,9.685
video_6.mp4,714,31.28,10.111
video_6.mp4,715,31.743,9.681
video_6.mp4,716,32.291,12.675
video_6.mp4,717,32.586,9.285
video_6.mp4,718,33.166,8.98
video_6.mp4,719,32.152,8.755
video_6.mp4,720,31.595,10.625
video_6.mp4,721,32.371,8.083
video_6.mp4,722,32.594,7.826
video_6.mp4,723,32.121,7.637
video_6.mp4,724,31.781,7.769
video_6.mp4,725,32.794,10.341
video_6.mp4,726,32.203,8.189
video_6.mp4,727,31.515,8.361
video_6.mp4,728,32.227,8.558
video_6.mp4,729,32.335,11.194
video_6.mp4,730,31.831,8.639
video_6.mp4,731,32.255,8.364
video_6.mp4,732,32.643,8.128
video_6.mp4,733,32.582,10.219
video_6.mp4,734,31.977,7.893
video_6.mp4,735,32.427,7.68
video_6.mp4,736,31.937,7.839
video_6.mp4,737,31.919,10.29
video_6.mp4,738,32.278,8.025
video_6.mp4,739,31.72,8.407
video_6.mp4,740,32.276,8.57
video_6.mp4,741,33.343,12.248
video_6.mp4,742,32.067,9.361
video_6.mp4,743,32.89,9.133
video_6.mp4,744,32.725,9.247
video_6.mp4,745,31.938,11.305
video_6.mp4,746,32.54,8.123
video_6.mp4,747,31.869,8.237
video_6.mp4,748,32.505,7.791
video_6.mp4,749,32.084,7.949
video_6.mp4,750,32.051,10.057
video_6.mp4,751,33.008,7.676
video_6.mp4,752,32.64,8.098
video_6.mp4,753,33.033,8.491
video_6.mp4,754,35.379,12.435
video_6.mp4,755,34.581,9.836
video_6.mp4,756,34.092,9.714
video_6.mp4,757,34.57,9.653
video_6.mp4,758,34.128,11.667
video_6.mp4,759,34.817,8.653
video_6.mp4,760,35.016,8.776
video_6.mp4,761,33.968,8.842
video_6.mp4,762,34.415,10.689
video_6.mp4,763,35.357,9.034
video_6.mp4,764,34.304,9.803
video_6.mp4,765,36.001,9.612
video_6.mp4,766,35.882,11.942
video_6.mp4,767,34.517,9.104
video_6.mp4,768,35.477,9.43
video_6.mp4,769,34.526,9.998
video_6.mp4,770,34.319,12.411
video_6.mp4,771,35.562,10.006
video_6.mp4,772,34.395,9.883
video_6.mp4,773,35.792,9.74
video_6.mp4,774,34.426,9.946
video_6.mp4,775,36.827,12.558
video_6.mp4,776,41.632,11.745
