input_file,n,si,ti
video_8.mp4,346,25.583,12.47
video_8.mp4,347,25.742,12.573
video_8.mp4,348,25.608,14.193
video_8.mp4,349,24.921,11.798
video_8.mp4,350,24.533,10.565
video_8.mp4,351,25.641,9.24
video_8.mp4,352,25.495,9.357
video_8.mp4,353,25.706,10.14
video_8.mp4,354,26.679,8.53
video_8.mp4,355,26.157,8.366
video_8.mp4,356,25.716,7.991
video_8.mp4,357,25.206,7.994
video_8.mp4,358,25.641,7.795
video_8.mp4,359,25.566,8.48
video_8.mp4,360,25.894,7.016
video_8.mp4,361,26.889,7.501
video_8.mp4,362,26.351,7.701
video_8.mp4,363,25.687,7.605
video_8.mp4,364,25.163,8.491
video_8.mp4,365,25.661,7.297
video_8.mp4,366,25.754,7.509
video_8.mp4,367,26.017,7.64
video_8.mp4,368,27.025,7.648
video_8.mp4,369,26.527,7.263
video_8.mp4,370,26.079,10.761
video_8.mp4,371,25.961,12.225
video_8.mp4,372,26.305,13.134
video_8.mp4,373,26.325,13.604
video_8.mp4,374,26.454,14.477
video_8.mp4,375,26.965,17.348
video_8.mp4,376,25.897,15.998
video_8.mp4,377,24.862,15.579
video_8.mp4,378,25.034,15.857
video_8.mp4,379,25.001,16.333
video_8.mp4,380,25.538,15.365
video_8.mp4,381,23.754,14.813
video_8.mp4,382,23.158,9.434
video_8.mp4,383,24.079,8.775
video_8.mp4,384,24.724,8.033
video_8.mp4,385,23.618,8.502
video_8.mp4,386,23.236,9.015
video_8.mp4,387,24.838,7.528
video_8.mp4,388,24.015,7.865
video_8.mp4,389,23.543,8.613
video_8.mp4,390,23.916,9.005
video_8.mp4,391,24.621,9.415
video_8.mp4,392,23.742,10.479
video_8.mp4,393,23.177,9.768
video_8.mp4,394,23.413,9.702
video_8.mp4,395,22.911,9.752
video_8.mp4,396,23.528,9.76
video_8.mp4,397,24.863,10.306
video_8.mp4,398,23.634,8.883
video_8.mp4,399,22.466,8.978
video_8.mp4,400,22.155,9.013
video_8.mp4,401,22.728,8.514
video_8.mp4,402,22.481,8.042
video_8.mp4,403,22.411,7.916
video_8.mp4,404,24.148,7.225
video_8.mp4,405,23.18,7.218
video_8.mp4,406,22.298,6.987
video_8.mp4,407,21.914,7.146
video_8.mp4,408,22.101,7.856
video_8.mp4,409,22.121,7.335
video_8.mp4,410,22.462,7.405
video_8.mp4,411,24.106,7.335
video_8.mp4,412,23.068,7.664
video_8.mp4,413,22.164,7.621
video_8.mp4,414,21.564,8.197
video_8.mp4,415,22.09,7.216
video_8.mp4,416,22.133,7.259
video_8.mp4,417,22.528,7.384
video_8.mp4,418,24.258,7.497
video_8.mp4,419,23.139,8.456
video_8.mp4,420,22.555,7.858
video_8.mp4,421,21.976,8.098
video_8.mp4,422,22.559,8.091
video_8.mp4,423,22.588,8.337
video_8.mp4,424,23.319,9.218
video_8.mp4,425,24.06,8.841
video_8.mp4,426,23.305,8.979
video_8.mp4,427,22.298,8.758
video_8.mp4,428,21.818,8.515
video_8.mp4,429,22.108,8.155
video_8.mp4,430,22.168,9.204
video_8.mp4,431,22.874,8.134
video_8.mp4,432,23.373,7.528
video_8.mp4,433,22.458,7.148
video_8.mp4,434,21.868,7.081
video_8.mp4,435,22.101,7.94
video_8.mp4,436,22.057,7.17
video_8.mp4,437,22.259,7.487
video_8.mp4,438,22.593,7.226
video_8.mp4,439,23.267,7.661
video_8.mp4,440,22.434,7.983
video_8.mp4,441,21.561,8.179
video_8.mp4,442,22.076,7.416
video_8.mp4,443,22.119,7.561
video_8.mp4,444,22.313,8.112
video_8.mp4,445,24.086,8.664
video_8.mp4,446,22.795,9.623
video_8.mp4,447,22.359,8.658
video_8.mp4,448,22.518,8.862
video_8.mp4,449,22.441,8.829
video_8.mp4,450,22.203,8.825
video_8.mp4,451,22.126,8.966
video_8.mp4,452,21.829,9.195
video_8.mp4,453,21.162,8.954
video_8.mp4,454,22.241,9.099
video_8.mp4,455,21.444,9.127
video_8.mp4,456,21.575,8.862
video_8.mp4,457,23.845,10.213
video_8.mp4,458,22.867,9.741
video_8.mp4,459,22.758,9.86
video_8.mp4,460,23.036,9.901
video_8.mp4,461,23.895,9.985
video_8.mp4,462,22.418,10.536
video_8.mp4,463,22.5,10.127
video_8.mp4,464,23.038,10.048
video_8.mp4,465,21.773,9.729
video_8.mp4,466,21.338,9.885
video_8.mp4,467,22.234,10.59
video_8.mp4,468,21.783,11.668
video_8.mp4,469,22.476,11.193
video_8.mp4,470,25.695,11.399
video_8.mp4,471,23.835,10.936
video_8.mp4,472,22.455,10.527
video_8.mp4,473,22.271,10.301
video_8.mp4,474,22.739,11.828
video_8.mp4,475,23.421,11.535
video_8.mp4,476,25.711,11.546
video_8.mp4,477,27.23,11.987
video_8.mp4,478,25.994,11.822
video_8.mp4,479,24.492,11.663
video_8.mp4,480,25.752,9.396
video_8.mp4,481,25.604,9.502
video_8.mp4,482,25.75,9.584
video_8.mp4,483,26.358,9.975
video_8.mp4,484,27.423,10.581
video_8.mp4,485,25.737,12.395
video_8.mp4,486,25.045,10.501
video_8.mp4,487,25.745,9.982
video_8.mp4,488,25.924,9.671
video_8.mp4,489,26.247,9.501
video_8.mp4,490,27.937,10.829
video_8.mp4,491,27.881,10.01
video_8.mp4,492,26.985,10.234
video_8.mp4,493,26.156,10.047
video_8.mp4,494,26.56,9.919
video_8.mp4,495,26.52,9.706
video_8.mp4,496,26.892,10.529
video_8.mp4,497,28.31,9.301
video_8.mp4,498,27.819,10.32
video_8.mp4,499,26.296,10.826
video_8.mp4,500,25.579,10.839
video_8.mp4,501,26.318,11.597
video_8.mp4,502,26.092,10.65
video_8.mp4,503,26.122,10.86
video_8.mp4,504,27.201,10.77
video_8.mp4,505,25.955,10.75
video_8.mp4,506,24.539,10.543
video_8.mp4,507,24.878,12.116
video_8.mp4,508,25.094,11.771
video_8.mp4,509,25.754,12.715
video_8.mp4,510,25.146,13.248
video_8.mp4,511,26.045,12.88
video_8.mp4,512,24.914,14.395
video_8.mp4,513,25.561,14.375
video_8.mp4,514,23.767,14.679
video_8.mp4,515,24.257,13.779
video_8.mp4,516,23.717,14.308
video_8.mp4,517,25.464,15.334
video_8.mp4,518,23.768,14.699
video_8.mp4,519,24.881,13.688
video_8.mp4,520,23.507,12.36
video_8.mp4,521,23.768,11.391
video_8.mp4,522,24.026,11.255
video_8.mp4,523,22.683,11.351
video_8.mp4,524,23.476,9.619
video_8.mp4,525,22.443,9.739
video_8.mp4,526,22.402,10.197
video_8.mp4,527,24.713,11.107
video_8.mp4,528,22.929,12.56
video_8.mp4,529,22.803,10.509
video_8.mp4,530,27.378,11.116
video_8.mp4,531,25.871,11.191
video_8.mp4,532,24.932,10.801
video_8.mp4,533,24.544,10.309
video_8.mp4,534,25.84,12.112
video_8.mp4,535,25.171,10.618
video_8.mp4,536,24.927,10.969
video_8.mp4,537,26.893,12.046
video_8.mp4,538,25.661,11.599
video_8.mp4,539,24.279,12.091
video_8.mp4,540,23.724,10.077
video_8.mp4,541,24.424,9.699
video_8.mp4,542,24.666,9.045
video_8.mp4,543,25.234,9.137
video_8.mp4,544,27.225,10.662
video_8.mp4,545,26.115,13.449
video_8.mp4,546,25.388,11.6
video_8.mp4,547,24.985,11.044
video_8.mp4,548,25.757,10.015
video_8.mp4,549,25.936,9.868
video_8.mp4,550,27.063,11.373
video_8.mp4,551,27.448,9.437
video_8.mp4,552,26.744,9.609
video_8.mp4,553,25.979,9.852
video_8.mp4,554,25.15,10.034
video_8.mp4,555,25.383,9.879
video_8.mp4,556,25.246,11.065
video_8.mp4,557,25.685,10.289
video_8.mp4,558,26.33,11.051
video_8.mp4,559,25.681,11.096
video_8.mp4,560,24.856,11.123
video_8.mp4,561,24.913,13.191
video_8.mp4,562,24.704,12.66
video_8.mp4,563,24.639,13.784
video_8.mp4,564,24.446,13.834
video_8.mp4,565,26.409,17.769
video_8.mp4,566,27.397,20.577
video_8.mp4,567,26.561,22.178
video_8.mp4,568,21.209,18.058
video_8.mp4,569,21.577,19.015
video_8.mp4,570,21.835,21.453
video_8.mp4,571,19.753,22.85
video_8.mp4,572,19.553,21.587
video_8.mp4,573,20.349,22.372
video_8.mp4,574,19.717,22.955
video_8.mp4,575,21.895,23.458
video_8.mp4,576,22.0,25.622
video_8.mp4,577,27.565,24.446
video_8.mp4,578,22.823,21.323
video_8.mp4,579,20.467,18.846
video_8.mp4,580,22.486,16.192
video_8.mp4,581,23.631,22.689
video_8.mp4,582,23.145,19.575
video_8.mp4,583,28.315,21.529
video_8.mp4,584,23.582,21.33
video_8.mp4,585,24.478,19.611
video_8.mp4,586,22.887,19.516
video_8.mp4,587,24.061,20.73
video_8.mp4,588,27.224,21.508
video_8.mp4,589,24.876,24.172
video_8.mp4,590,31.077,20.286
video_8.mp4,591,31.055,17.554
video_8.mp4,592,30.803,16.061
video_8.mp4,593,29.326,15.066
video_8.mp4,594,31.529,14.661
video_8.mp4,595,28.867,13.393
video_8.mp4,596,27.165,12.668
video_8.mp4,597,25.502,11.979
video_8.mp4,598,26.816,11.211
video_8.mp4,599,25.582,10.768
video_8.mp4,600,25.51,10.799
video_8.mp4,601,27.649,10.259
video_8.mp4,602,26.506,10.08
video_8.mp4,603,24.97,9.672
video_8.mp4,604,23.84,9.404
video_8.mp4,605,23.922,9.65
video_8.mp4,606,23.966,9.126
video_8.mp4,607,24.128,8.932
video_8.mp4,608,25.853,8.968
video_8.mp4,609,25.207,8.949
video_8.mp4,610,23.91,9.12
video_8.mp4,611,23.171,8.523
video_8.mp4,612,24.051,8.657
video_8.mp4,613,24.092,8.851
video_8.mp4,614,24.319,8.992
video_8.mp4,615,25.871,9.164
video_8.mp4,616,25.105,9.838
video_8.mp4,617,25.081,1.936
video_8.mp4,618,25.221,2.184
video_8.mp4,619,25.633,2.325
video_8.mp4,620,25.7,2.612
video_8.mp4,621,26.0,3.329
video_8.mp4,622,26.211,2.677
video_8.mp4,623,25.94,2.941
video_8.mp4,624,25.864,3.008
video_8.mp4,625,25.851,3.06
video_8.mp4,626,26.175,3.138
video_8.mp4,627,26.438,4.304
video_8.mp4,628,26.711,3.872
video_8.mp4,629,26.973,4.267
video_8.mp4,630,26.718,4.838
video_8.mp4,631,26.585,5.234
video_8.mp4,632,26.776,6.647
video_8.mp4,633,26.663,5.871
video_8.mp4,634,26.657,6.104
video_8.mp4,635,26.847,6.369
video_8.mp4,636,27.153,5.76
video_8.mp4,637,26.916,5.238
video_8.mp4,638,26.666,5.572
video_8.mp4,639,27.228,4.031
video_8.mp4,640,27.107,3.531
video_8.mp4,641,27.113,3.24
video_8.mp4,642,27.271,2.715
video_8.mp4,643,27.433,2.835
video_8.mp4,644,27.22,1.831
video_8.mp4,645,27.031,1.9
video_8.mp4,646,27.329,1.83
video_8.mp4,647,27.316,1.975
video_8.mp4,648,27.359,1.871
video_8.mp4,649,27.8,2.361
video_8.mp4,650,27.602,1.652
video_8.mp4,651,27.306,1.741
video_8.mp4,652,27.162,1.721
video_8.mp4,653,27.527,1.657
video_8.mp4,654,27.417,2.368
video_8.mp4,655,27.414,1.999
video_8.mp4,656,27.744,1.918
video_8.mp4,657,27.43,2.053
video_8.mp4,658,27.138,2.143
video_8.mp4,659,27.251,2.161
video_8.mp4,660,27.168,2.896
video_8.mp4,661,27.167,2.271
video_8.mp4,662,28.467,2.869
video_8.mp4,663,28.28,2.68
video_8.mp4,664,28.04,3.024
video_8.mp4,665,28.032,4.008
video_8.mp4,666,28.348,3.65
video_8.mp4,667,28.27,4.09
video_8.mp4,668,28.358,4.288
video_8.mp4,669,28.698,4.412
video_8.mp4,670,28.501,4.564
video_8.mp4,671,28.156,5.322
video_8.mp4,672,27.976,4.775
video_8.mp4,673,28.14,4.964
video_8.mp4,674,28.073,5.342
video_8.mp4,675,28.153,5.299
video_8.mp4,676,28.537,5.839
video_8.mp4,677,28.141,4.753
video_8.mp4,678,27.66,4.28
video_8.mp4,679,27.473,3.848
video_8.mp4,680,27.607,3.732
video_8.mp4,681,27.606,3.623
video_8.mp4,682,27.742,4.214
video_8.mp4,683,27.877,3.081
video_8.mp4,684,27.737,3.188
video_8.mp4,685,27.483,3.089
video_8.mp4,686,27.317,2.802
video_8.mp4,687,27.626,3.197
video_8.mp4,688,27.681,2.239
video_8.mp4,689,28.054,2.007
video_8.mp4,690,28.075,1.484
video_8.mp4,691,27.98,1.809
video_8.mp4,692,27.775,1.679
video_8.mp4,693,28.033,2.207
video_8.mp4,694,27.983,1.61
video_8.mp4,695,27.944,1.774
video_8.mp4,696,28.025,1.626
video_8.mp4,697,28.155,1.528
video_8.mp4,698,27.887,2.604
video_8.mp4,699,27.707,1.949
video_8.mp4,700,28.012,1.942
video_8.mp4,701,27.915,2.211
video_8.mp4,702,27.829,2.585
video_8.mp4,703,28.238,3.437
video_8.mp4,704,28.039,3.066
video_8.mp4,705,27.698,2.93
video_8.mp4,706,27.512,2.369
video_8.mp4,707,27.825,1.807
video_8.mp4,708,27.774,1.528
video_8.mp4,709,27.809,2.122
video_8.mp4,710,28.126,1.61
video_8.mp4,711,27.937,1.694
video_8.mp4,712,27.728,1.809
video_8.mp4,713,27.537,1.887
video_8.mp4,714,27.828,2.269
video_8.mp4,715,27.754,1.923
video_8.mp4,716,27.783,1.997
video_8.mp4,717,28.091,1.693
video_8.mp4,718,27.905,1.932
video_8.mp4,719,27.608,2.82
video_8.mp4,720,27.418,4.573
video_8.mp4,721,27.63,4.401
video_8.mp4,722,27.523,5.256
video_8.mp4,723,27.567,6.179
video_8.mp4,724,27.844,7.32
video_8.mp4,725,27.481,8.401
video_8.mp4,726,27.275,6.518
video_8.mp4,727,27.008,6.347
video_8.mp4,728,27.049,5.181
video_8.mp4,729,26.832,4.652
video_8.mp4,730,26.774,4.851
video_8.mp4,731,26.822,4.938
video_8.mp4,732,26.31,3.339
video_8.mp4,733,26.457,2.906
video_8.mp4,734,26.304,2.478
video_8.mp4,735,26.624,1.8
video_8.mp4,736,27.449,2.468
video_8.mp4,737,27.097,1.696
video_8.mp4,738,26.843,1.772
video_8.mp4,739,27.254,1.856
video_8.mp4,740,27.068,1.722
video_8.mp4,741,26.912,1.85
video_8.mp4,742,27.358,2.342
video_8.mp4,743,27.132,1.814
video_8.mp4,744,27.006,1.913
video_8.mp4,745,26.846,1.723
video_8.mp4,746,27.121,1.751
video_8.mp4,747,27.113,2.063
video_8.mp4,748,27.163,1.599
video_8.mp4,749,27.568,1.379
video_8.mp4,750,27.429,1.565
video_8.mp4,751,27.209,1.685
video_8.mp4,752,27.049,1.75
video_8.mp4,753,27.303,2.386
video_8.mp4,754,27.24,1.914
video_8.mp4,755,27.267,1.932
video_8.mp4,756,27.576,1.886
video_8.mp4,757,27.431,1.765
video_8.mp4,758,27.073,2.431
video_8.mp4,759,26.958,1.645
video_8.mp4,760,27.186,1.396
video_8.mp4,761,27.09,1.77
video_8.mp4,762,27.104,1.674
video_8.mp4,763,27.509,1.538
video_8.mp4,764,27.269,2.386
video_8.mp4,765,27.016,1.928
video_8.mp4,766,26.897,1.932
video_8.mp4,767,27.183,1.867
video_8.mp4,768,27.13,2.128
video_8.mp4,769,27.16,2.783
video_8.mp4,770,27.37,1.839
video_8.mp4,771,27.181,2.108
video_8.mp4,772,27.032,1.991
video_8.mp4,773,26.96,1.858
video_8.mp4,774,27.315,1.763
video_8.mp4,775,27.295,2.517
video_8.mp4,776,27.446,1.708
