input_file,n,si,ti
video_9.mp4,147,19.65,2.831
video_9.mp4,148,19.656,2.735
video_9.mp4,149,20.016,3.842
video_9.mp4,150,19.921,2.881
video_9.mp4,151,19.714,2.827
video_9.mp4,152,19.434,3.88
video_9.mp4,153,19.296,2.66
video_9.mp4,154,19.215,2.633
video_9.mp4,155,19.429,3.787
video_9.mp4,156,19.429,2.788
video_9.mp4,157,19.382,2.644
video_9.mp4,158,19.357,3.73
video_9.mp4,159,19.425,2.808
video_9.mp4,160,19.812,3.81
video_9.mp4,161,19.777,2.725
video_9.mp4,162,19.587,2.753
video_9.mp4,163,19.36,3.725
video_9.mp4,164,19.236,2.68
video_9.mp4,165,19.148,2.644
video_9.mp4,166,21.529,4.31
video_9.mp4,167,21.332,3.324
video_9.mp4,168,21.244,3.333
video_9.mp4,169,20.733,4.352
video_9.mp4,170,20.65,3.07
video_9.mp4,171,20.545,3.047
video_9.mp4,172,20.882,4.172
video_9.mp4,173,20.775,3.005
video_9.mp4,174,20.581,3.051
video_9.mp4,175,20.394,4.108
video_9.mp4,176,20.34,2.935
video_9.mp4,177,20.32,2.9
video_9.mp4,178,20.485,4.193
video_9.mp4,179,20.19,3.018
video_9.mp4,180,20.139,2.931
video_9.mp4,181,19.917,3.916
video_9.mp4,182,19.963,2.75
video_9.mp4,183,20.222,3.985
video_9.mp4,184,20.233,2.947
video_9.mp4,185,20.225,2.923
video_9.mp4,186,20.267,3.956
video_9.mp4,187,20.268,2.892
video_9.mp4,188,20.308,2.808
video_9.mp4,189,20.448,4.073
video_9.mp4,190,20.345,2.96
video_9.mp4,191,20.168,2.81
video_9.mp4,192,19.981,3.974
video_9.mp4,193,19.873,2.765
video_9.mp4,194,19.83,2.688
video_9.mp4,195,20.058,3.857
video_9.mp4,196,20.08,2.768
video_9.mp4,197,20.025,2.737
video_9.mp4,198,20.231,3.875
video_9.mp4,199,20.245,2.676
video_9.mp4,200,20.465,2.868
video_9.mp4,201,20.321,4.076
video_9.mp4,202,20.065,2.886
video_9.mp4,203,19.946,2.826
video_9.mp4,204,19.758,3.815
video_9.mp4,205,19.721,2.559
video_9.mp4,206,19.917,3.768
video_9.mp4,207,19.947,2.822
video_9.mp4,208,19.911,2.761
video_9.mp4,209,20.159,3.936
video_9.mp4,210,20.171,2.784
video_9.mp4,211,20.486,2.713
video_9.mp4,212,20.414,4.118
video_9.mp4,213,20.085,2.981
video_9.mp4,214,19.878,2.787
video_9.mp4,215,19.72,3.86
video_9.mp4,216,19.664,2.631
video_9.mp4,217,19.841,2.693
video_9.mp4,218,19.881,3.94
video_9.mp4,219,19.899,2.639
video_9.mp4,220,19.993,2.778
video_9.mp4,221,20.137,3.888
video_9.mp4,222,20.48,2.883
video_9.mp4,223,20.349,2.848
video_9.mp4,224,19.972,3.944
video_9.mp4,225,19.76,2.719
video_9.mp4,226,19.558,3.743
video_9.mp4,227,19.45,2.531
video_9.mp4,228,19.715,2.753
video_9.mp4,229,19.545,3.849
video_9.mp4,230,19.566,2.566
video_9.mp4,231,19.576,2.619
video_9.mp4,232,19.652,3.77
video_9.mp4,233,19.895,2.614
video_9.mp4,234,19.811,2.828
video_9.mp4,235,19.492,3.782
video_9.mp4,236,19.286,2.447
video_9.mp4,237,19.198,2.573
video_9.mp4,238,19.092,3.569
video_9.mp4,239,19.196,2.466
video_9.mp4,240,19.242,2.571
video_9.mp4,241,19.281,3.591
video_9.mp4,242,19.349,2.599
video_9.mp4,243,19.413,2.573
video_9.mp4,244,19.803,3.725
video_9.mp4,245,19.746,2.744
video_9.mp4,246,19.506,2.736
video_9.mp4,247,19.212,3.68
video_9.mp4,248,19.035,2.512
video_9.mp4,249,18.935,3.549
video_9.mp4,250,19.031,2.388
video_9.mp4,251,19.062,2.548
video_9.mp4,252,19.085,3.518
video_9.mp4,253,19.121,2.485
video_9.mp4,254,19.19,2.426
video_9.mp4,255,19.556,3.667
video_9.mp4,256,19.533,2.68
video_9.mp4,257,19.387,2.53
video_9.mp4,258,19.194,3.675
video_9.mp4,259,19.114,2.422
video_9.mp4,260,19.055,2.386
video_9.mp4,261,21.087,4.179
video_9.mp4,262,20.885,3.299
video_9.mp4,263,20.784,3.03
video_9.mp4,264,20.171,4.167
video_9.mp4,265,19.965,2.797
video_9.mp4,266,19.784,2.676
video_9.mp4,267,19.899,3.847
video_9.mp4,268,19.826,2.853
video_9.mp4,269,19.669,2.845
video_9.mp4,270,19.608,3.717
video_9.mp4,271,19.6,2.648
video_9.mp4,272,20.014,3.881
video_9.mp4,273,19.796,2.85
video_9.mp4,274,19.587,2.648
video_9.mp4,275,19.489,3.78
video_9.mp4,276,19.39,2.701
video_9.mp4,277,19.318,2.744
video_9.mp4,278,19.865,3.815
video_9.mp4,279,19.815,2.814
video_9.mp4,280,19.821,2.827
video_9.mp4,281,20.027,3.904
video_9.mp4,282,20.108,2.758
video_9.mp4,283,20.235,2.776
video_9.mp4,284,20.421,4.06
video_9.mp4,285,20.239,3.086
video_9.mp4,286,20.047,2.977
video_9.mp4,287,19.848,3.917
video_9.mp4,288,19.727,2.839
video_9.mp4,289,19.729,2.769
video_9.mp4,290,19.968,3.915
video_9.mp4,291,20.037,2.886
video_9.mp4,292,20.045,2.978
video_9.mp4,293,20.316,4.032
video_9.mp4,294,20.405,2.921
video_9.mp4,295,20.609,4.145
video_9.mp4,296,20.544,3.051
video_9.mp4,297,20.301,3.075
video_9.mp4,298,20.018,4.127
video_9.mp4,299,19.869,2.783
video_9.mp4,300,19.844,2.891
video_9.mp4,301,20.017,4.034
video_9.mp4,302,20.036,2.92
video_9.mp4,303,20.009,3.024
video_9.mp4,304,20.226,4.065
video_9.mp4,305,20.385,2.888
video_9.mp4,306,20.494,3.096
video_9.mp4,307,20.408,4.204
video_9.mp4,308,20.09,3.132
video_9.mp4,309,19.879,2.874
video_9.mp4,310,19.714,4.035
video_9.mp4,311,19.68,2.802
video_9.mp4,312,19.806,2.956
video_9.mp4,313,19.858,4.088
video_9.mp4,314,19.895,2.905
video_9.mp4,315,19.94,2.822
video_9.mp4,316,20.194,4.124
video_9.mp4,317,20.425,2.998
video_9.mp4,318,20.248,4.289
video_9.mp4,319,19.943,2.962
video_9.mp4,320,19.796,2.943
video_9.mp4,321,19.591,4.027
video_9.mp4,322,19.525,2.891
video_9.mp4,323,19.708,2.886
video_9.mp4,324,19.701,4.07
video_9.mp4,325,19.685,2.863
video_9.mp4,326,19.799,2.95
video_9.mp4,327,20.03,3.981
video_9.mp4,328,20.751,3.176
video_9.mp4,329,20.533,3.249
video_9.mp4,330,20.135,4.236
video_9.mp4,331,19.892,3.102
video_9.mp4,332,19.72,2.921
video_9.mp4,333,19.484,4.008
video_9.mp4,334,19.629,2.944
video_9.mp4,335,19.645,2.944
video_9.mp4,336,19.65,4.068
video_9.mp4,337,19.742,2.93
video_9.mp4,338,19.84,3.024
video_9.mp4,339,20.324,4.115
video_9.mp4,340,20.256,3.202
video_9.mp4,341,19.866,4.184
video_9.mp4,342,19.718,2.992
video_9.mp4,343,19.518,2.973
video_9.mp4,344,19.506,4.086
video_9.mp4,345,19.735,3.015
video_9.mp4,346,19.738,2.975
video_9.mp4,347,19.764,4.181
video_9.mp4,348,19.833,3.16
video_9.mp4,349,19.86,3.117
video_9.mp4,350,20.291,4.229
video_9.mp4,351,20.184,3.179
video_9.mp4,352,20.015,3.058
video_9.mp4,353,19.79,4.128
video_9.mp4,354,19.614,3.057
video_9.mp4,355,19.595,3.02
video_9.mp4,356,21.964,4.687
video_9.mp4,357,21.698,3.653
video_9.mp4,358,21.582,3.64
video_9.mp4,359,20.884,4.763
video_9.mp4,360,20.595,3.331
video_9.mp4,361,20.428,3.067
video_9.mp4,362,20.71,4.343
video_9.mp4,363,20.615,3.266
video_9.mp4,364,20.373,4.361
video_9.mp4,365,20.31,2.984
video_9.mp4,366,20.277,3.052
video_9.mp4,367,20.791,4.24
video_9.mp4,368,20.512,3.268
video_9.mp4,369,20.335,3.195
video_9.mp4,370,20.095,4.187
video_9.mp4,371,19.948,2.987
video_9.mp4,372,19.906,2.933
video_9.mp4,373,20.219,4.176
video_9.mp4,374,20.251,3.084
video_9.mp4,375,20.251,3.111
video_9.mp4,376,20.469,4.222
video_9.mp4,377,20.553,3.103
video_9.mp4,378,20.909,3.241
video_9.mp4,379,20.889,4.42
video_9.mp4,380,20.799,3.243
video_9.mp4,381,20.533,3.217
video_9.mp4,382,20.326,4.288
video_9.mp4,383,20.209,3.013
video_9.mp4,384,20.253,3.013
video_9.mp4,385,20.466,4.256
video_9.mp4,386,20.468,3.205
video_9.mp4,387,20.657,4.332
video_9.mp4,388,20.759,3.195
video_9.mp4,389,20.922,3.138
video_9.mp4,390,21.087,4.427
video_9.mp4,391,20.894,3.367
video_9.mp4,392,20.659,3.205
video_9.mp4,393,20.438,4.313
video_9.mp4,394,20.373,3.046
video_9.mp4,395,20.343,3.038
video_9.mp4,396,20.528,4.277
video_9.mp4,397,20.556,3.077
video_9.mp4,398,20.553,3.161
video_9.mp4,399,20.73,4.386
video_9.mp4,400,20.935,3.307
video_9.mp4,401,21.158,3.155
video_9.mp4,402,20.937,4.494
video_9.mp4,403,20.663,3.148
video_9.mp4,404,20.539,3.152
video_9.mp4,405,20.336,4.324
video_9.mp4,406,20.294,3.082
video_9.mp4,407,20.503,3.025
video_9.mp4,408,20.556,4.312
video_9.mp4,409,20.576,3.106
video_9.mp4,410,20.796,4.48
video_9.mp4,411,20.965,3.138
video_9.mp4,412,21.235,3.248
video_9.mp4,413,21.063,4.575
video_9.mp4,414,20.729,3.26
video_9.mp4,415,20.547,3.184
video_9.mp4,416,20.279,4.25
video_9.mp4,417,20.225,3.098
video_9.mp4,418,20.376,3.007
video_9.mp4,419,20.418,4.287
video_9.mp4,420,20.465,3.066
video_9.mp4,421,20.606,3.176
video_9.mp4,422,20.849,4.453
video_9.mp4,423,21.19,3.254
video_9.mp4,424,21.112,3.295
video_9.mp4,425,20.67,4.564
video_9.mp4,426,20.497,3.216
video_9.mp4,427,20.346,3.178
video_9.mp4,428,20.221,4.304
video_9.mp4,429,20.358,3.114
video_9.mp4,430,20.39,3.11
video_9.mp4,431,20.483,4.336
video_9.mp4,432,20.607,3.197
video_9.mp4,433,20.903,4.466
video_9.mp4,434,21.289,3.308
video_9.mp4,435,21.14,3.396
video_9.mp4,436,20.674,4.587
video_9.mp4,437,20.528,3.146
video_9.mp4,438,20.314,3.176
video_9.mp4,439,20.212,4.368
video_9.mp4,440,20.36,3.145
video_9.mp4,441,20.353,3.077
video_9.mp4,442,20.441,4.414
video_9.mp4,443,20.494,3.171
video_9.mp4,444,20.608,3.298
video_9.mp4,445,21.176,4.549
video_9.mp4,446,21.181,3.353
video_9.mp4,447,20.933,3.382
video_9.mp4,448,20.56,4.555
video_9.mp4,449,20.399,3.216
video_9.mp4,450,20.338,3.116
video_9.mp4,451,22.969,4.96
video_9.mp4,452,22.751,4.068
video_9.mp4,453,22.639,3.914
video_9.mp4,454,21.776,5.073
video_9.mp4,455,21.469,3.575
video_9.mp4,456,21.307,4.767
video_9.mp4,457,21.579,3.436
video_9.mp4,458,21.548,3.539
video_9.mp4,459,21.287,4.716
video_9.mp4,460,21.209,3.419
video_9.mp4,461,21.267,3.464
video_9.mp4,462,21.886,4.781
video_9.mp4,463,21.635,3.527
video_9.mp4,464,21.334,3.415
video_9.mp4,465,21.053,4.728
video_9.mp4,466,20.936,3.384
video_9.mp4,467,20.753,3.245
video_9.mp4,468,21.135,4.604
video_9.mp4,469,21.241,3.407
video_9.mp4,470,21.343,3.496
video_9.mp4,471,21.64,4.829
video_9.mp4,472,21.804,3.672
video_9.mp4,473,21.984,3.456
video_9.mp4,474,22.362,5.062
video_9.mp4,475,22.196,3.831
video_9.mp4,476,21.894,5.019
video_9.mp4,477,21.612,3.663
video_9.mp4,478,21.458,3.579
video_9.mp4,479,21.568,4.915
video_9.mp4,480,21.654,3.576
video_9.mp4,481,21.722,3.649
video_9.mp4,482,21.891,4.977
video_9.mp4,483,21.98,3.741
video_9.mp4,484,22.089,3.668
video_9.mp4,485,22.443,5.18
video_9.mp4,486,22.29,3.875
video_9.mp4,487,21.891,3.849
video_9.mp4,488,21.57,5.075
video_9.mp4,489,21.372,3.689
video_9.mp4,490,21.332,3.622
video_9.mp4,491,21.681,4.974
video_9.mp4,492,21.72,3.757
video_9.mp4,493,21.78,3.756
video_9.mp4,494,22.122,5.175
video_9.mp4,495,22.297,4.039
video_9.mp4,496,22.727,4.171
video_9.mp4,497,22.374,5.412
video_9.mp4,498,22.017,3.903
video_9.mp4,499,21.798,5.328
video_9.mp4,500,21.609,3.93
video_9.mp4,501,21.572,3.833
video_9.mp4,502,21.904,5.219
video_9.mp4,503,21.906,4.053
video_9.mp4,504,21.97,4.058
video_9.mp4,505,22.305,5.289
video_9.mp4,506,22.439,3.893
video_9.mp4,507,22.927,3.984
video_9.mp4,508,22.853,5.489
video_9.mp4,509,22.373,4.163
video_9.mp4,510,22.069,3.875
video_9.mp4,511,21.783,5.224
video_9.mp4,512,21.517,3.832
video_9.mp4,513,21.8,3.786
video_9.mp4,514,21.802,5.115
video_9.mp4,515,21.899,3.899
video_9.mp4,516,22.123,3.92
video_9.mp4,517,22.433,5.216
video_9.mp4,518,22.941,3.994
video_9.mp4,519,22.85,4.089
video_9.mp4,520,22.205,5.335
video_9.mp4,521,21.832,3.884
video_9.mp4,522,21.466,5.047
video_9.mp4,523,21.337,3.709
video_9.mp4,524,21.661,3.629
video_9.mp4,525,21.57,5.02
video_9.mp4,526,21.552,3.834
video_9.mp4,527,21.601,3.826
video_9.mp4,528,22.009,5.103
video_9.mp4,529,22.271,3.725
video_9.mp4,530,22.277,3.908
video_9.mp4,531,21.764,5.186
video_9.mp4,532,21.669,3.714
video_9.mp4,533,21.408,3.705
video_9.mp4,534,21.406,4.98
video_9.mp4,535,21.742,3.781
video_9.mp4,536,21.75,3.96
video_9.mp4,537,21.631,5.157
video_9.mp4,538,21.673,3.823
video_9.mp4,539,21.812,3.761
video_9.mp4,540,22.521,5.221
video_9.mp4,541,22.497,3.945
video_9.mp4,542,22.218,4.021
video_9.mp4,543,21.498,5.133
video_9.mp4,544,21.292,3.613
video_9.mp4,545,21.818,5.107
video_9.mp4,546,23.986,4.536
video_9.mp4,547,23.702,4.535
video_9.mp4,548,22.85,5.632
video_9.mp4,549,22.459,4.095
video_9.mp4,550,22.212,4.145
video_9.mp4,551,22.238,5.307
video_9.mp4,552,22.906,4.169
video_9.mp4,553,22.801,4.131
video_9.mp4,554,22.312,5.497
video_9.mp4,555,22.296,4.05
video_9.mp4,556,22.331,4.034
video_9.mp4,557,23.325,5.557
video_9.mp4,558,23.2,4.379
video_9.mp4,559,22.961,4.27
video_9.mp4,560,22.322,5.504
video_9.mp4,561,21.955,3.997
video_9.mp4,562,21.788,3.93
video_9.mp4,563,22.071,5.383
video_9.mp4,564,22.159,4.014
video_9.mp4,565,22.17,4.074
video_9.mp4,566,22.332,5.443
video_9.mp4,567,22.52,4.179
video_9.mp4,568,23.371,5.684
video_9.mp4,569,23.31,4.433
video_9.mp4,570,23.139,4.434
video_9.mp4,571,22.479,5.686
video_9.mp4,572,22.156,4.302
video_9.mp4,573,21.838,4.138
video_9.mp4,574,22.239,5.541
video_9.mp4,575,22.247,4.209
video_9.mp4,576,22.369,4.294
video_9.mp4,577,22.438,5.567
video_9.mp4,578,22.967,4.478
video_9.mp4,579,22.97,4.315
video_9.mp4,580,23.434,5.858
video_9.mp4,581,23.34,4.649
video_9.mp4,582,22.906,4.487
video_9.mp4,583,22.327,5.709
video_9.mp4,584,21.97,4.206
video_9.mp4,585,21.891,4.083
video_9.mp4,586,22.421,5.515
video_9.mp4,587,22.459,4.359
video_9.mp4,588,22.496,4.373
video_9.mp4,589,22.806,5.757
video_9.mp4,590,23.036,4.473
video_9.mp4,591,23.547,6.028
video_9.mp4,592,23.51,4.742
video_9.mp4,593,23.012,4.703
video_9.mp4,594,22.423,5.993
video_9.mp4,595,22.143,4.581
video_9.mp4,596,21.963,4.325
video_9.mp4,597,22.472,5.823
video_9.mp4,598,22.511,4.458
video_9.mp4,599,22.601,4.532
video_9.mp4,600,23.026,6.052
video_9.mp4,601,23.31,4.771
video_9.mp4,602,24.051,4.779
video_9.mp4,603,23.79,6.387
video_9.mp4,604,23.367,4.931
video_9.mp4,605,23.119,4.861
video_9.mp4,606,22.745,6.208
video_9.mp4,607,22.504,4.702
video_9.mp4,608,23.254,4.792
video_9.mp4,609,23.177,6.337
video_9.mp4,610,23.122,4.902
video_9.mp4,611,23.055,4.713
video_9.mp4,612,23.202,6.226
video_9.mp4,613,24.071,4.964
video_9.mp4,614,23.727,6.426
video_9.mp4,615,23.352,4.991
video_9.mp4,616,22.956,4.911
video_9.mp4,617,22.09,6.113
video_9.mp4,618,21.974,4.61
video_9.mp4,619,22.522,4.726
video_9.mp4,620,22.383,6.102
video_9.mp4,621,22.235,4.552
video_9.mp4,622,22.013,4.539
video_9.mp4,623,22.266,6.007
video_9.mp4,624,23.224,4.742
video_9.mp4,625,23.092,4.683
video_9.mp4,626,22.546,6.124
video_9.mp4,627,22.325,4.785
video_9.mp4,628,21.877,4.775
video_9.mp4,629,21.611,5.956
video_9.mp4,630,22.481,4.599
video_9.mp4,631,22.5,4.735
video_9.mp4,632,22.305,6.286
video_9.mp4,633,22.179,4.848
video_9.mp4,634,22.054,4.707
video_9.mp4,635,23.159,6.276
video_9.mp4,636,22.934,5.046
video_9.mp4,637,21.776,6.23
video_9.mp4,638,21.415,4.709
video_9.mp4,639,21.166,4.499
video_9.mp4,640,22.015,6.081
video_9.mp4,641,25.15,5.543
video_9.mp4,642,24.815,5.721
video_9.mp4,643,23.527,6.929
video_9.mp4,644,23.06,5.272
video_9.mp4,645,22.833,5.236
video_9.mp4,646,22.625,6.508
video_9.mp4,647,23.723,5.217
video_9.mp4,648,23.443,5.43
video_9.mp4,649,22.422,6.535
video_9.mp4,650,22.204,4.984
video_9.mp4,651,22.207,4.992
video_9.mp4,652,23.705,6.494
video_9.mp4,653,23.495,5.401
video_9.mp4,654,23.178,5.289
video_9.mp4,655,22.377,6.679
video_9.mp4,656,22.232,5.13
video_9.mp4,657,21.799,4.992
video_9.mp4,658,21.964,6.353
video_9.mp4,659,22.085,4.968
video_9.mp4,660,22.046,6.365
video_9.mp4,661,22.077,4.966
video_9.mp4,662,22.118,4.929
video_9.mp4,663,23.119,6.466
video_9.mp4,664,22.987,5.131
video_9.mp4,665,22.732,5.129
video_9.mp4,666,22.167,6.493
video_9.mp4,667,21.792,5.022
video_9.mp4,668,21.552,4.908
video_9.mp4,669,21.448,6.02
video_9.mp4,670,21.472,4.564
video_9.mp4,671,21.482,4.633
video_9.mp4,672,21.656,5.901
video_9.mp4,673,21.82,4.558
video_9.mp4,674,22.027,4.554
video_9.mp4,675,22.573,6.019
video_9.mp4,676,22.555,4.76
video_9.mp4,677,22.049,4.724
video_9.mp4,678,21.261,5.734
video_9.mp4,679,20.916,4.209
video_9.mp4,680,20.769,4.058
video_9.mp4,681,21.266,5.42
video_9.mp4,682,21.342,4.368
video_9.mp4,683,21.526,5.606
video_9.mp4,684,21.702,4.29
video_9.mp4,685,21.946,4.246
video_9.mp4,686,22.421,5.758
video_9.mp4,687,22.27,4.572
video_9.mp4,688,21.86,4.472
video_9.mp4,689,21.357,5.572
video_9.mp4,690,21.027,4.156
video_9.mp4,691,20.846,4.053
video_9.mp4,692,21.255,5.4
video_9.mp4,693,21.207,4.146
video_9.mp4,694,21.208,4.043
video_9.mp4,695,21.557,5.55
video_9.mp4,696,21.797,4.264
video_9.mp4,697,22.372,4.494
video_9.mp4,698,22.053,5.772
video_9.mp4,699,21.77,4.378
video_9.mp4,700,21.334,4.218
video_9.mp4,701,20.87,5.41
video_9.mp4,702,20.778,4.015
video_9.mp4,703,21.316,4.066
video_9.mp4,704,21.286,5.531
video_9.mp4,705,21.26,4.184
video_9.mp4,706,21.542,5.575
video_9.mp4,707,21.765,4.24
video_9.mp4,708,22.512,4.393
video_9.mp4,709,22.13,5.899
video_9.mp4,710,21.724,4.497
video_9.mp4,711,21.305,4.305
video_9.mp4,712,20.802,5.473
video_9.mp4,713,20.729,4.105
video_9.mp4,714,21.146,4.064
video_9.mp4,715,21.137,5.588
video_9.mp4,716,21.133,4.13
video_9.mp4,717,21.159,4.264
video_9.mp4,718,21.57,5.683
video_9.mp4,719,22.291,4.437
video_9.mp4,720,22.196,4.638
video_9.mp4,721,21.565,5.895
video_9.mp4,722,21.312,4.487
video_9.mp4,723,21.017,4.306
video_9.mp4,724,20.838,5.672
video_9.mp4,725,21.46,4.367
video_9.mp4,726,21.32,5.858
video_9.mp4,727,21.218,4.516
video_9.mp4,728,21.259,4.56
video_9.mp4,729,21.423,5.941
video_9.mp4,730,22.213,4.718
video_9.mp4,731,22.121,4.891
video_9.mp4,732,21.452,6.307
video_9.mp4,733,21.208,4.738
video_9.mp4,734,21.082,4.809
video_9.mp4,735,21.805,6.335
video_9.mp4,736,24.694,5.74
video_9.mp4,737,24.231,5.738
video_9.mp4,738,22.796,6.806
video_9.mp4,739,22.284,5.139
video_9.mp4,740,22.138,5.076
video_9.mp4,741,22.422,6.493
video_9.mp4,742,23.553,5.417
video_9.mp4,743,23.486,5.626
video_9.mp4,744,22.503,6.718
video_9.mp4,745,22.283,5.214
video_9.mp4,746,22.255,5.089
video_9.mp4,747,23.493,6.582
video_9.mp4,748,23.235,5.415
video_9.mp4,749,22.417,6.501
video_9.mp4,750,21.893,4.97
video_9.mp4,751,21.624,4.883
video_9.mp4,752,21.026,5.982
video_9.mp4,753,21.532,4.649
video_9.mp4,754,21.81,4.847
video_9.mp4,755,21.785,6.116
video_9.mp4,756,21.863,4.745
video_9.mp4,757,22.001,4.808
video_9.mp4,758,23.441,6.368
video_9.mp4,759,23.293,5.232
video_9.mp4,760,23.104,5.209
video_9.mp4,761,22.465,6.377
video_9.mp4,762,22.178,5.046
video_9.mp4,763,21.829,4.875
video_9.mp4,764,22.603,6.281
video_9.mp4,765,22.752,5.104
video_9.mp4,766,22.736,5.059
video_9.mp4,767,22.808,6.361
video_9.mp4,768,22.818,5.111
video_9.mp4,769,23.007,5.197
video_9.mp4,770,23.212,6.57
video_9.mp4,771,23.075,5.259
video_9.mp4,772,22.503,6.428
video_9.mp4,773,22.334,5.152
video_9.mp4,774,22.003,5.027
video_9.mp4,775,22.664,6.318
video_9.mp4,776,22.645,5.211
