timeStamp,totalThroughput,totalDownloadTime,listQuality,visibleFaces,percentageVisibleFaces,yaw,pitch
2025-04-08 13:44:48,738379,5.041666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-08 13:44:49,738379,5.041666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-08 13:44:50,1067691,4.805555555555555,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0349,0.0738
2025-04-08 13:44:51,889245,3.5,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0459,0.0610
2025-04-08 13:44:52,889245,3.5,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0208,-0.0551
2025-04-08 13:44:53,559933,2.6666666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.24;0.28;0.36;0.4;0.8;0.76;0.8;0.8],-0.0960,-0.0196
2025-04-08 13:44:54,559933,2.6666666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_5_points;ent_video_7_points;ent_video_10_points;ent_video_12_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.6;0.6;0.08;0.08;0.88;0.4;0.88;0.4],-0.4001,0.0109
2025-04-08 13:44:55,8444205,4.571428571428571,[1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_10_points;ent_video_12_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.08;0.72;0.08;0.76;0.04;0.12;0.8;0.32;0.84;0.36],-0.5434,-0.0423
2025-04-08 13:44:56,22002333,3.422222222222222,[1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_8_points;ent_video_10_points;ent_video_16_points;ent_video_18_points;ent_video_21_points;ent_video_23_points],[0.92;1;0.6;0.6;0.12;0.2;0.48;0.32;0.24;0.12],-1.4572,0.2501
2025-04-08 13:44:57,22002333,3.422222222222222,[1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_12_points;ent_video_14_points;ent_video_16_points;ent_video_18_points;ent_video_19_points;ent_video_23_points],[0.16;0.2;0.96;1;0.76;0.6;0.12;0.76;0.04;0.36],-1.3524,-1.2460
2025-04-08 13:44:58,13558128,2.4166666666666665,[1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1],[ent_video_4_points;ent_video_5_points;ent_video_6_points;ent_video_7_points;ent_video_12_points;ent_video_13_points;ent_video_14_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.04;0.2;0.32;1;0.88;0.28;0.16;0.2;0.08;1;0.56],-0.6868,-1.1852
2025-04-08 13:44:59,13558128,2.4166666666666665,[1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1],[ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_12_points;ent_video_13_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.04;0.32;0.76;0.48;0.2;0.48;0.28;1;0.84],-0.3454,-0.5730
2025-04-08 13:45:00,5042963,3.3,[1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.16;0.28;0.36;0.44;0.8;0.68;0.8;0.8],-0.1024,-0.0680
2025-04-08 13:45:01,11612027,2.7037037037037037,[1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0193,0.0120
2025-04-08 13:45:02,11658323,2.6785714285714284,[1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0163,0.0192
2025-04-08 13:45:03,6615360,2.3333333333333335,[1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0351,-0.0282
2025-04-08 13:45:04,46296,2,[1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0291,-0.0746
2025-04-08 13:45:05,46296,2,[1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1],[ent_video_0_points;ent_video_1_points;ent_video_2_points;ent_video_3_points;ent_video_13_points;ent_video_15_points;ent_video_17_points;ent_video_19_points;ent_video_22_points],[0.52;0.32;1;0.88;0.4;0.16;0.32;0.76;0.08],1.2613,-0.5025
