timeStamp,totalThroughput,totalDownloadTime,listQuality,visibleFaces,percentageVisibleFaces,yaw,pitch
2025-04-07 23:19:00,738379,10.375,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-07 23:19:01,738379,10.375,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],],],0.0000,0.0000
2025-04-07 23:19:02,1067691,7.666666666666667,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0031,0.0647
2025-04-07 23:19:03,889245,2.2916666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0154,0.0255
2025-04-07 23:19:04,889245,2.2916666666666665,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0293,0.0100
2025-04-07 23:19:05,559933,2.3333333333333335,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0078,-0.0086
2025-04-07 23:19:06,559933,2.3333333333333335,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0024,-0.0405
2025-04-07 23:19:07,5849712,2.2777777777777777,[1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],0.0011,-0.0450
2025-04-07 23:19:08,11847272,2.5555555555555554,[1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0052,-0.0380
2025-04-07 23:19:09,11847272,2.5555555555555554,[1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0],[ent_video_0_points;ent_video_2_points;ent_video_5_points;ent_video_7_points;ent_video_16_points;ent_video_17_points;ent_video_18_points;ent_video_19_points],[0.28;0.28;0.28;0.28;0.8;0.8;0.8;0.8],-0.0053,-0.0484
